微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
ICWce93F9,南通机场一季度货邮吞吐量逆势飘红3月份，南通机场货邮吞吐量4709.63吨，环比增长133.94%，同比增长40%。今年一季度，机场货运业务实现逆势飘红。1-3月，货邮吞吐量10320.37吨，较去年同期增长21.14%，执飞全货机航班424架次，同比增长6%。在疫情影响的大背景下，南通机场国内客运航班大幅减少，客机腹仓带货业务锐减，全货机航班业务增幅强劲。一季度，南通机场国内全货机目的地为深圳、天津、泉州、沈阳，主要由顺丰、龙浩航空执飞；国际全货机目的地为大阪、孟买，由四川航空执飞。随着4月份河内、新加坡、东京、仁川等国际货运航线的开通，机场货运发展后劲更足，长三角北翼航空物流基地蓄势待发。来源：南通发布 通讯员 徐菲 陆震豪 记者 蒋娇娇 ,,无,无,无,2020-04-12 08:21,专业版微博,8,0,0
ICW6qfjXP,上海新增境外输入52例，其中51例乘同一航班上海市卫健委今早（4月12日）通报：4月11日0—24时，通过口岸联防联控机制，报告52例境外输入性新冠肺炎确诊病例。新增治愈出院3例，其中来自英国2例，来自美国1例。病例1-病例51，均为中国籍，乘坐同一航班，4月10日自俄罗斯出发，当日抵达上海浦东国际机场，因有症状，入关后即被送至指定医疗机构留观。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。病例52为中国籍，在加拿大探亲，3月29日自加拿大出发，当日抵达上海浦东国际机场，入关后即被隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。52例境外输入性确诊病例均已转至定点医疗机构救治，已追踪同航班的密切接触者92人，均已落实集中隔离观察。4月11日0—24时，无新增本地新冠肺炎确诊病例。截至4月11日24时，累计报告境外输入性确诊病例268例，治愈出院110例，在院治疗158例（其中1例危重）。现有待排查的疑似病例45例。截至4月11日24时，累计报告本地确诊病例339例，治愈出院328例，死亡7例，在院治疗4例（其中2例重症，2例危重）。现有待排查的疑似病例0例。截至4月11日24时，尚在医学观察中的无症状感染者0例。来源：@上海发布 ,,无,无,无,2020-04-12 08:06,专业版微博,5,13,2
ICW5E55J0,全球新冠肺炎超过161万例，美国50个州全部进入“重大灾难状态”根据世卫组织最新实时统计数据，截至欧洲中部时间4月11日10时（北京时间4月11日16时）全球确诊新冠肺炎病例1610909例，死亡99690例，其中疫情最为严重的欧洲区域已确诊839257例，死亡70565例。世卫组织11日晚发布的每日疫情报告指出，截至2020年4月8日，世卫组织已收到来自52个国家的22073例医护人员感染新冠肺炎报告。美国50个州全部进入“重大灾难状态”根据美国约翰斯·霍普金斯大学的统计数据显示，截至美国东部时间11日16时30分（北京时间12日4时30分），美国累计新冠肺炎确诊病例已达522286例，累计死亡病例20283例。美国总统特朗普11日批准怀俄明州为新冠肺炎疫情“重大灾难状态”，这意味着美国所有50个州、首都华盛顿特区以及美属4个海外领地都进入“重大灾难状态”。来源：央视新闻 ,,无,无,无,2020-04-12 08:04,专业版微博,4,1,0
ICW25jVwH,新一轮消费券又来咯！下周一至三报名，周四周五发券4月初，我市正式启动“2020年南通消费促进季暨餐饮电子消费券发放活动”，吹响全市经济复苏的“集结号”。记者今天（11日）从市商务局了解到，截至目前，我市一共发放两轮消费券，共计9.5万张，新一轮的发放于下周开始，消费券依然是满150减50。据介绍，第一轮餐饮电子消费券通过市总工会微信公众号答题的形式，一共发放了3万张，兑现使用率达到了50%以上，参加活动的商户有2000家以上。第二轮的消费券通过“云闪付”APP预约报名的形式，于4月6日-8日进行发放，目前摇号已全部结束，6.5万张消费券已全部发放到摇中人的“云闪付”卡券钱包里。市商务局市场运行和消费促进处副处长金童介绍，新一轮的发放活动继续通过“云闪付”APP报名参与，已经报过名的用户无需重新报名。“接下来几轮的领券方式会有一个较为固定的模式，每周一到周三是用户报名阶段，周四我们在南通公证处进行摇号，周四晚上和周五早上进行发券。”他说，参与活动的消费者，只要周四晚上或者周五看“云闪付App卡包里有没有收到券，就知道自己中奖还是没中奖。据了解，所有商户参与此次活动不需要支付任何费用，目前报名的商户已达到11000家左右，能否使用消费券的店铺也越来越多。 目前，我市通过“云闪付”App发放的消费券仍以餐饮消费为主，崇川区同时也推出了百货电子消费券、家电电子消费券，也是通过“云闪付”APP进行的，有需要的消费者可以在App主页了解。来源：南通发布（记者 刘璐） ,,无,无,无,2020-04-12 07:56,专业版微博,6,1,8
ICW0chX0t,这笔补贴加倍发放！为缓解疫情期间价格上涨对困难群众基本生活的影响，我国决定从今年3月到6月阶段性扩大价格临时补贴保障范围，将孤儿、事实无人抚养儿童、领取失业补助金人员纳入保障范围，初步估算将新增惠及800多万人。这是记者从10日在北京召开的国务院联防联控机制新闻发布会上获悉的。当日，国家发展改革委价格司副司长彭绍宗在发布会上表示，国家发展改革委等部门于近日印发通知，要求进一步做好阶段性价格临时补贴工作。今年3月到6月，每月价格临时补贴金额提高一倍发放，同时，在价格补贴联动机制已有的保障对象基础上，将孤儿、事实无人抚养儿童、领取失业补助金人员纳入保障范围，初步估算将新增惠及800多万人。价格补贴联动机制是在向困难群众正常发放最低生活保障、失业保险金等救助金的基础上，当物价出现明显上涨的时候额外发放的价格临时补贴。财政部社会保障司副司长王新祥介绍，按照规定，现有的补贴对象是城乡低保对象、特困人员、优抚对象、领取失业保险金人员等；这次考虑到孤儿、事实无人抚养儿童，以及符合条件的领取失业补助金人员的基本生活也在疫情中受到了比较大的影响，国务院决定，在3月至6月将上述人员一并纳入发放范围，并将价格临时补贴标准提高一倍。民政部社会救助司一级巡视员伊佩庄表示，目前全国集中养育孤儿标准为每人每月1499元，社会散居儿童孤儿的抚养标准是每人每月1074元。这次价格临时补贴覆盖了24.2万名孤儿和大约19万名事实无人抚养儿童，将有效缓解疫情期间这类儿童群体及其家庭的生活压力。彭绍宗说，自去年物价上涨以来，截至目前各地已累计发放价格临时补贴165亿元，特别是新冠肺炎疫情期间，各地实际发放补贴累计达到66亿元。国家发展改革委将会同有关部门继续督促指导各地认真执行价格补贴联动机制，按月及时足额发放价格临时补贴，力争使困难群众基本生活不受物价上涨的影响。来源：新华社、国家卫生健康委员会官网 ,,无,无,无,2020-04-12 07:51,专业版微博,3,0,0
ICVZTmq1T,教育部治理教育乱收费工作领导小组办公室关于疫情防控期间学校收费有关问题的预警针对近期个别学校和幼儿园在未开学开课情况下预收学费（保教费）、住宿费问题，教育部治理教育乱收费工作领导小组办公室提醒各地教育主管部门指导各级各类学校和幼儿园做好疫情防控期间的学校收费管理工作。一、学费（保教费）不得跨学年或学期预收。各地应按照当地人民政府关于疫情防控工作的统一部署开学复课，未开学或未开课不得提前收取学费（保教费）。二、住宿费不得跨学年或学期预收，未住宿不得提前收取住宿费。已按学年收取的住宿费，应根据实际住宿情况合理确定退费办法。具体办法由各省（自治区、直辖市）制定。三、各地要认真贯彻落实《关于做好新型冠状病毒感染肺炎疫情防控期间学生资助工作的通知》（教财司函〔2020〕30号），全面落实好各项学生资助政策，通过减免学费、住宿费，或发放临时生活补助等方式，加大对患病和受到疫情影响的家庭经济困难学生资助力度。四、学校不得借疫情防控名义擅自增设收费项目、扩大收费范围、提高收费标准，违规乱收费。各省（自治区、直辖市）要根据教育收费管理权限和属地化管理原则，结合当地实际，进一步规范和加强疫情防控期间学校收费管理，严肃查处各种乱收费行为。教育部治理教育乱收费工作领导小组办公室2020年4月10日 ,,无,无,无,2020-04-12 07:50,专业版微博,12,0,5
ICVVyvP3J,盐通铁路通张段跨沪通铁路门式墩架梁成功10日，随着一榀长24米、重364吨的单线箱梁稳稳落在盐通铁路通张段跨沪通高铁55号至56号门式墩之上，该铁路抢在沪通铁路联调联试前完成上跨架梁施工，为全线架梁通道畅通打下坚实基础。“盐通铁路通张段长江大桥北引桥55号至60号门式墩上跨在建沪通铁路，由于沪通4月中旬全线将通电进行联调联试，届时将会给该段架梁施工带来极大安全风险，所以必须抢在沪通铁路联调联试前把梁架过去，为后续架梁施工打开通道。”中铁二十四局通张项目负责人常文虎介绍，盐通铁路通张段1标项目部承担126榀单线简支箱梁和127榀双线简支箱梁预制架设任务，自3月31日开始架设，已累计完成13榀单线梁和10榀双线梁，此次上跨沪通铁路门式墩架梁施工是全线架梁作业的重中之重。自复工以来，项目部抓好疫情防控同时，根据沪通铁路联调联试时间节点，倒排工期计划，协调各方资源解决各项问题。自架桥机设备进场后，全体作业人员仅用一个月时间就完成架桥机低位拼装、顶升及调试工作，为后续架梁施工赢得了宝贵时间。常文虎表示，下一步项目部将根据节点施工计划，抢抓春光，严把安全质量关，逐个击破重难点任务，如期兑现各项工期目标，确保该铁路顺利贯通的目标如期完成。新建盐城至南通铁路南通西至张家港段同步实施工程正线全长约24.3公里，分为2个标段。中铁二十四局集团承建的通张铁路Ⅰ标位于长江北岸，线路自南通西站两侧分别单线引出，由左线经过6处门式墩跨越沪通铁路与右线合为双线桥后接入沪通铁路长江特大桥。该铁路建成之后将衔接盐通铁路与苏南沿江铁路，有效缩短苏北地区与长三角地区时空距离，促进沿线经济发展。来源：南通发布（文|记者 彭军君 通讯员 胡琦 刘锡引 图|通讯员 胡琦） 原图 ,,http://wx3.sinaimg.cn/large/b9259e9aly1gdqn3hdz0qj21870u07wp.jpg,无,无,2020-04-12 07:40,专业版微博,10,2,1
ICVUO5Hee,世卫组织：中国以外新冠确诊病例达到1527540例世界卫生组织11日公布的最新数据显示，中国以外新冠确诊病例达到1527540例。世卫组织每日疫情报告显示，截至欧洲中部时间11日10时（北京时间16时），中国以外新冠确诊病例较前一日增加89593例，达到1527540例；中国以外死亡病例较前一日增加6888例，达到96341例。全球范围内，新冠确诊病例较前一日增加89657例，达到1610909例；死亡病例较前一日增加6892例，达到99690例。来源：新华社 ,,无,无,无,2020-04-12 07:38,专业版微博,0,0,0
ICEqm966L,【航拍狼山景区明媚春色】4月9日，记者用无人机航拍狼山景区明媚春色。狼山是全国八小佛教名山之一，风光独特，山前以佛教禅寺为特色，山后以山石岩洞为主体。千百年来，文人墨客在此留连忘返。  南通发布的微博视频  ,,无,无,无,2020-04-10 11:06,微博视频号,17,6,5
ICE4C88VK,【南通第一条地方铁路破土动工！】9日上午，由中铁上海局承建的新建南通港通海港区至通州湾港区铁路专用线一期工程通海港站按计划破土动工，拉开了南通港铁路建设施工的序幕，也标志着项目即将进入主体工程施工阶段。新建南通港通海港区至通州湾港区铁路一期工程正线全长24.48公里，线路走向自宁启铁路海门站引出后，连接至通海港站。这是南通第一条地方铁路，也是国家“推动长江干线港口铁水联运设施联通行动计划”的重点建设项目之一，项目建设对推动南通市运输结构调整，进一步加快构建和完善大通州湾集疏运体系，推进通海港江海联运及周边园区开发建设具有十分重要意义。其中，全线线路最长、施工难度最大的二标段，由中铁上海局承建，全长17.563公里，其中通海港站全长2.98公里，总占地面积约20万平方米，路基总填料约55万立方米，路基填筑平均高度2.5米，工期12个月。 原图 ,,http://wx4.sinaimg.cn/large/b9259e9agy1gdog97jgrsj20k00dc43a.jpg,无,无,2020-04-10 10:12,专业版微博,9,1,4
ICE3ZlTVe,【2020南通市中考报名今日开始！】9日，南通市教育考试院发布公告，宣布2020年南通市中考报名时间及相关事项。2020年南通市中考报名时间为4月10日至15日。2020年南通中考报名开始啦！  ,,无,无,无,2020-04-10 10:11,专业版微博,2,3,6
ICyYmpnJC,【国士无双！#纪录片钟南山完整版#】“我想来想去，只不过还是个医生。”@广东卫视 纪录片《钟南山》，珍贵影像揭秘，告诉你一位完整、真实的钟南山。戳视频↓广东卫视的微博视频  ,,无,无,无,2020-04-09 21:13,微博视频号,5,2,1
ICxrja2FO,【江苏省确定2020年普通高考时间】根据教育部2020年全国高考时间安排，2020年我省普通高校招生语文、数学、外语科目考试安排在7月7日至8日举行。经省高校招生委员会研究，2020年我省普通高中学业水平测试选修科目考试安排在7月9日举行。具体时间如下：  原图 ,,http://wx2.sinaimg.cn/large/b9259e9agy1gdnmyup2oej20gq0a3glm.jpg,无,无,2020-04-09 17:19,专业版微博,5,1,1
ICxmclq5A,"【南通：船行通吕运河，春风绿两岸】2020年4月6日，货船驶过港闸区通吕运河美丽绿廊。南通通吕运河绿廊两岸绿意葱茏，春光明媚，河中货船往来穿梭。 通吕运河是江苏著名通航运河，通吕运河外通长江，是内河运输的主要河道，被称为南通""第一运河""。通吕运河、海港引河绿廊景观带是南通市继濠河“第一生态圈”后，市区着力打造的“第二生态圈”，规划核心区景观总面积约500公顷，河道总长度约21公里。 http://t.cn/A6w7Y3oB ",,无,无,无,2020-04-09 17:07,微博视频号,9,4,0
ICxlK1pB5,【原创视频 |南通海安： 梨花胜雪，春情悠悠】梨花胜雪百里飘香，春情悠悠人生烂漫。走在海安市大公镇的万亩梨园，置身白雪花海，如梦如幻流连忘返。“赏万亩梨花，观田园风光，购生态食品，创旅游品牌”，海安市大公镇已连续举办九届梨花节，成为海安旅游的一张靓丽的名片。清明过后，梨园进入疏花季，果农们正抢抓晴好天气疏花以保证结出来果实的口感和品质，不过疏花只是春天忙碌的开始，后面还要疏果、定果等一系列的农活要忙，等到7月底，就可以品尝到脆甜可口的大公翠冠梨了！ http://t.cn/A6w7Y0MI ,,无,无,无,2020-04-09 17:05,微博视频号,4,2,2
ICxkau26e,【#武汉最新宣传片#：#这是我热爱的武汉#】冬去春来，大城重启。长江汉江两江交汇、光谷广场、黄鹤楼、楚河汉街……这座英雄的城市重新焕发出生机。感谢所有逆行者，谢谢你们为武汉拼过命，待明年春暖花开，武汉与你有个约定！  人民日报的微博视频  ,,无,无,无,2020-04-09 17:02,微博视频号,5,3,1
ICxiApq92,【教育部：#暂停2020年陆生赴台就读试点工作# 】日前，教育部港澳台办负责人接受记者采访时表示，综合考虑当前疫情防控及两岸关系形势，决定暂停2020年大陆各地各学历层级毕业生赴台升读工作；对已在岛内高校就读并愿继续在台升读的陆生，可依自愿原则在岛内继续升读。当务之急，要解决陆生返回台湾高校就读受阻问题。大陆高校今年对台招生政策不变。http://t.cn/A6w720ja 原图 ,,http://wx2.sinaimg.cn/large/b9259e9aly1gdnmc7mdngj21ed0u0jw1.jpg,无,无,2020-04-09 16:58,HUAWEI P20 Pro,2,0,0
ICxhQ21TX,【#张文宏说解封后武汉或成最安全城市#】从流行病学的角度，张文宏教授提出：不采取任何措施的被动群体免疫是一种灾难。但对武汉和意大利一些城市来说，采取措施后还有很多人感染病毒，这些群体可能已存在群体免疫。武汉可能会成为中国最安全的城市，很多人已经具有免疫力。不过他强调，这只是推断，相关研究正在进行中。@CGTN http://t.cn/A6wP5as7 ,,无,无,无,2020-04-09 16:56,微博视频号,5,2,0
ICxhecYvG,【今年！南通市区这条主干道将大变样！】南通市市政和园林局消息，市区主干道虹桥路（长江路至工农路）综合提升工程已进入实质性设计阶段，目前正在进行设计招标，计划4月下旬确定设计单位。在完成市区南北向工农路（一期）、城山路、跃龙路及东西向世纪大道、洪江路等道路改造基础上，虹桥路综合提升工程将结合以往建设经验，统筹考虑交通需求、绿化景观、照明亮化、街景提升等各类因素，进行综合提升改造，实现道路品质全面提升。虹桥路改造后将进一步增强市区东西向交通组织功能，满足城市发展和居民生活需要，提升城市整体形象。 原图 ,,http://wx2.sinaimg.cn/large/b9259e9agy1gdnm90f9lkj20k00b8tbo.jpg,无,无,2020-04-09 16:54,专业版微博,3,0,1
ICuAk3sOc,【#李兰娟谈武汉解封后该如何做#】昨日，武汉离汉离鄂通道解封。对此，李兰娟表示，仍不能麻痹大意，#解封通道绝非解除防疫#。她说，接下来还要及时发现感染者，及时隔离、检测和治疗；总结武汉抗疫经验，因为“这对世界各国有重要参考价值”。此外，要严防外来输入，加快疫苗、药物等的研发，以科学防控阻断疫情发展。 http://t.cn/A6whzxmd ,,无,无,无,2020-04-09 10:03,微博视频号,1,0,0
ICtVPxNwG,武汉“解封”，南通将为来通人员提供免费检测留观服务 http://t.cn/A6wPuS0g  原图 ,,http://wx4.sinaimg.cn/large/b9259e9aly1gdn7he2eovj212e0u0td1.jpg,无,无,2020-04-09 08:23,南通发布HD,18,1,8
ICtVGFvek,【国务院定了！这些已到期的税收优惠政策延长到2023年底】 李克强总理4月7日主持召开国务院常务会议，决定实行财政金融政策联动，将部分已到期的税收优惠政策延长到2023年底。http://t.cn/A6wPuicR  原图 ,,http://wx4.sinaimg.cn/large/b9259e9aly1gdn7gsnsv0j2046035mx2.jpg,无,无,2020-04-09 08:23,南通发布HD,1,0,0
ICtV7e0tC,【电影院、KTV等密闭式娱乐场所能开了吗？国务院明确了 】日前，国务院联防联控机制印发通知，强调结合当前疫情防控形势，落实分区分级防控要求，推进生产生活秩序逐步恢复。密闭式娱乐、休闲场所：建议低、中、高风险地区均暂不开业，具体要求由各地依据本地疫情形势研究确定。http://t.cn/A6wPuyT6  原图 ,,http://wx3.sinaimg.cn/large/b9259e9aly1gdn7ey8f9vj20u00jywzl.jpg,无,无,2020-04-09 08:22,南通发布HD,0,1,4
ICtSPD6eQ,【#国务院印发无症状感染者管理规范#：加强对无症状感染者的管理】①#无症状感染者存在传播风险#；②#发现无症状感染者应于2小时内网络直报#；③无症状感染者应当集中医学观察14天；④集中医学观察满14天且连续两次标本核酸检测呈阴性者（采样时间至少间隔24小时）可解除集中医学观察，核酸检测仍为阳性且无临床症状者需继续集中医学观察。更多↓ 原图 ,,http://wx1.sinaimg.cn/large/b9259e9aly1gdn79qeliaj20u01krajs.jpg,无,无,2020-04-09 08:16,HUAWEI P20 Pro,0,0,0
ICp9btGNE,【多重因素叠加影响！3月南通主要农副产品价格回落】受去年非洲猪瘟和近期新冠肺炎疫情以及春节消费需求等多重因素叠加影响，今年以来，以鲜活食品为主的南通“菜篮子”商品价格快速大幅上涨，对居民日常生活产生了较大影响。但随着疫情防控形势的持续向好，国民经济复工复产工作的有序推进，制约市场供给的物流不畅、产能不足等问题得到显著改善，南通“菜篮子”价格逐步回落。国家统计局南通调查队最新调查数据显示，3月南通主要农副产品价格继续回落。其中，菜类价格下降5.2%，市区纳入调查的29种鲜菜平均零售价格呈“6涨23降”。猪价继续回落，下降3.3%。后腿猪肉、猪大排、猪小排和肋条猪肉价格降幅达5.5%、3.1%、2.7%和1.8%。同时随着猪肉价格下降，牛羊肉等产品价格也出现不同程度的下降。水产品价格整体回落，16种水产品零售价格呈“2涨2平12降”。其中，淡水鱼下降7.2%，海水鱼下降4.7%，虾蟹类下降7.8%。受需求影响，禽肉价格下降1.6%，蛋类价格下降2.8%。究其原因，一是复工复产成效初显，一系列扶企稳企政策的落地生效，市场供应明显增加，“菜篮子”价格也随之下降。二是天气转暖有利地产蔬菜生长，同时运输物流逐步恢复，客菜供应增加，农产品供需平衡得以满足，鲜活食品价格的下降成为拉低“菜篮子”价格的主动力。三是餐饮企业虽开门营业，但总体经营形势仍未完全恢复，对鲜活食品，特别是水产品、鲜菜、猪牛羊肉、禽蛋等商品的需求下降，间接抑制了“菜篮子”价格上涨。 ,,无,无,无,2020-04-08 20:13,专业版微博,2,1,1
ICo05DbTX,南通又一所高校确定开学时间  南通发布的微博视频  ,,无,无,无,2020-04-08 17:17,微博视频号,12,1,3
ICnYOv7NA,南通：乡村田园美景如画  [组图共8张] 原图 ,,"http://ww2.sinaimg.cn/large/b9259e9agy1gdmh7bkdfej21hc0u0hdv.jpg,http://ww4.sinaimg.cn/large/b9259e9agy1gdmh7chfctj22390u04qs.jpg,http://ww4.sinaimg.cn/large/b9259e9agy1gdmh7d0up2j21bh0u01l2.jpg,http://ww3.sinaimg.cn/large/b9259e9agy1gdmh7bsabgj21hc0u0npf.jpg,http://ww1.sinaimg.cn/large/b9259e9agy1gdmh7bhadaj22220u0qv9.jpg,http://ww1.sinaimg.cn/large/b9259e9agy1gdmh7ccop3j21hc0u0kjn.jpg,http://ww3.sinaimg.cn/large/b9259e9agy1gdmh7c2m4kj21hc0u0kjm.jpg,http://ww2.sinaimg.cn/large/b9259e9agy1gdmh7chu7sj21hc0u0qv7.jpg",无,无,2020-04-08 17:14,微博 weibo.com,19,1,2
ICnXLaPOw,【南通博物苑百年紫藤初绽】近日，南通博物苑的两株百年紫藤花初绽放，吸引着市民的眼球。据了解，这两株树的树龄均有130多岁，均高达十米，一株为白花，另一株为紫花。远远望去，垂落的两株紫藤花，白色的似瀑布，紫色的似流苏，香气缭绕，沁人心脾。 本月4日，在闭馆两个多月之后，当日，中国第一座公共博物馆——南通博物苑恢复正常开放，目前仅接受散客（个人）入园入馆。市民游客在紫藤花前拍照留念，流连忘返。目前，南通博物苑内种植多种树木花草，一年四季“万紫千红”。这两株百年紫藤花树也是南通无价的文化瑰宝之一，工作人员每年对其进行修剪。近年来，在苑内梅花园北侧藤东水榭也培植有紫藤等，供游人欣赏。 近年来，南通博物苑先后被定为江苏省“学校德育基地”“爱国主义教育基地”“科普教育示范基地”“科普教育基地”“国防教育基地”等，成为人们了解南通、亲近科学、接受文化熏陶以及旅游休闲的理想场所。 [组图共10张] 原图 ,,"http://ww4.sinaimg.cn/large/b9259e9agy1gdmh4my8o9j20u0190b2b.jpg,http://ww3.sinaimg.cn/large/b9259e9agy1gdmh4oyy9hj20u0190u12.jpg,http://ww1.sinaimg.cn/large/b9259e9agy1gdmh4nkco9j20u01901l0.jpg,http://ww3.sinaimg.cn/large/b9259e9agy1gdmh4np7erj20u0190b2c.jpg,http://ww2.sinaimg.cn/large/b9259e9agy1gdmh4n64klj20u01907wk.jpg,http://ww3.sinaimg.cn/large/b9259e9agy1gdmh4nijchj20u0190e85.jpg,http://ww1.sinaimg.cn/large/b9259e9agy1gdmh4ppgyxj21490u0e86.jpg,http://ww1.sinaimg.cn/large/b9259e9agy1gdmh4pl1i9j20u0140e87.jpg,http://ww4.sinaimg.cn/large/b9259e9agy1gdmh4p8o1aj21400u04qv.jpg,http://ww3.sinaimg.cn/large/b9259e9agy1gdmh4p4ry1j213j0u0qv6.jpg",无,无,2020-04-08 17:12,微博 weibo.com,13,3,0
ICnWsuvYR,【解封后，#哪些人能离开武汉#？】今天，武汉离汉离鄂通道解封，湖北健康码“绿码”持有者可以离汉。但#解封通道绝非解除防疫#，打开城门不等于打开家门，武汉公共场所的防控不能放松。目前，武汉市各小区，采取身份必问、信息必录、体温必测、口罩必戴的管理措施。不懈怠、不放松，继续加油！ http://t.cn/A6ZF1tmu ,,无,无,无,2020-04-08 17:08,微博视频号,4,1,1
ICnVctEwk,【工信部：#100多个国家和国际组织向中国提出物资需求#】工业和信息化部新闻发言人、运行监测协调局局长黄利斌 ： 根据我部对驻外使领馆电报的统计，截至3月底，100多个国家和国际组织向我提出相关物资需求，涉及防护服、口罩、护目镜、测温仪、呼吸机、药品等。国务院已建立相应的工作机制，我们将配合外交部和商务部等有关部门组织落实相关物资的生产。 http://t.cn/A6ZsH02Q ,,无,无,无,2020-04-08 17:05,微博视频号,0,2,0
ICnTXn8N4,【南通博物苑里：晚樱绽放如虹】芳菲四月，通城大地繁花似锦。眼下，南通博物苑里的日本晚樱陆续绽放。趁着好春光，不少市民走出家门，一睹“花容”。日本晚樱，简称为晚樱，看名字就可知，其花期明显比其他樱花要晚。晚樱的花期通常在4-5月，晚樱进入盛花期时，其他樱花的花期早已结束。日本晚樱花大、重瓣、颜色鲜艳、气味芳香、花期长，是樱花中的优良品种。晚樱在日本有悠久的栽培历史，园艺品种极多，有日本国花之誉。按花色分有纯白、粉白、深粉至淡黄色，伞形花序，花期受气候影响较为明显，是著名的观赏植物。随着气温的回升，日本晚樱花开正艳。阳光下，粉红色的樱花艳丽多彩，犹如粉色的云彩，与晴空交相辉映。微风吹来，带着醉人的花香，樱花在风中翩然起舞，让人仿佛身处梦境。市民们纷纷拿出相机，记录下这难忘的美景。 [组图共8张] 原图 ,,"http://ww2.sinaimg.cn/large/b9259e9agy1gdmgus54j9j20y80u0b2a.jpg,http://ww4.sinaimg.cn/large/b9259e9agy1gdmgutb6bsj20u019knpd.jpg,http://ww1.sinaimg.cn/large/b9259e9agy1gdmgusyiwbj21900u07wi.jpg,http://ww3.sinaimg.cn/large/b9259e9agy1gdmguu6fsrj21af0u01l0.jpg,http://ww4.sinaimg.cn/large/b9259e9agy1gdmguseveej215k0u0hdv.jpg,http://ww1.sinaimg.cn/large/b9259e9agy1gdmgut5r7cj21400u0u0y.jpg,http://ww3.sinaimg.cn/large/b9259e9agy1gdmguss594j20u0154u10.jpg,http://ww4.sinaimg.cn/large/b9259e9agy1gdmguttayhj216a0u0x6u.jpg",无,无,2020-04-08 17:02,专业版微博,5,1,0
ICnSaA5FA,【南通科技馆恢复开馆首日：严格防疫 拥抱科学】南通科技馆目前开放时间为周三至周日，上午9：00-11：30（11：00停止入馆），下午13：30-17：00（16：30停止入馆），每周一周二闭馆（法定节假日除外）。展厅一、二、四层恢复对外开放，目前暂停团队接待、讲解服务和科普教育活动，馆内客流将实行严格的限流措施，瞬时承载量调整为原定的30%。开馆前工作人员对场所、展品等区域进行全面清洗，循环消杀，做到无死角、全覆盖，储备了消毒液、口罩、测温仪等必要物资。http://t.cn/A6Zsg8Ya http://t.cn/A6ZsgrgA ,,无,无,无,2020-04-08 16:58,微博视频号,0,2,1
ICnS7C3cq,【4月10日至4月22日，两班次列车停运】南通火车站消息，接最新客运调度命令，4月10日至4月22日期间，汉口开D3155次列车、南通开D3156次列车停运。  ,,无,无,无,2020-04-08 16:58,专业版微博,7,0,0
ICnLdsSwc,快来登记！“点对点”省内高校直通车开通http://t.cn/A6ZspVTy  ,,无,无,无,2020-04-08 16:41,专业版微博,2,0,2
ICgKec0iF,【一起转发这轮#超级月亮#】祝福明日解封的武汉！祝福中国！ 央视新闻的微博视频  ,,无,无,无,2020-04-07 22:49,微博视频号,10,6,2
ICgJK4OFk,【#热干面好久不见#！】#你好武汉# @陈小桃momo  原图 ,,http://wx1.sinaimg.cn/large/b9259e9aly1gdll8ar4thj20u018zaib.jpg,无,无,2020-04-07 22:48,HUAWEI P20 Pro,11,0,0
ICgJdwDmp,【南通至汉口的列车将恢复运行 】4月10日，恢复南通至汉口的列车，具体为南通始发D3156(16:35发出)、汉口到南通的D3155(15:45到达)、D3151(19:56到达)，4月11日恢复南通至汉口的D3152(10:43发出)。http://t.cn/A6Zkhzb4  ,,无,无,无,2020-04-07 22:47,南通发布HD,10,4,2
ICgIBoV5a,武汉返回崇川区人员可享受免费检验检测、定点观察，协助岗前对接、子女复学等服务。 http://t.cn/A6ZkP80Q  原图 ,,http://wx1.sinaimg.cn/large/b9259e9aly1gdll3uynlgj2046035t8m.jpg,无,无,2020-04-07 22:45,南通发布HD,3,4,5
ICgHMi023,【定了！南通大学开学公告！】南通大学将于4月17日-4月20日分批错峰开学。 http://t.cn/A6ZkPVRn  原图 ,,http://wx3.sinaimg.cn/large/b9259e9aly1gdll2wmv90j20qr0jy4qp.jpg,无,无,2020-04-07 22:43,南通发布HD,51,4,11
ICgH1iQc8,【沪陕高速（平潮至广陵段）将扩为双向八车道！设计车速120千米/时 】G40沪陕高速是国家重点公路建设规划“十三纵、十五横”中的“第八横”，在江苏境内呈东西走向。本次实施的平潮至广陵段扩建工程，起于锡通过江通道北接线平潮北枢纽，终于泰州广陵，全长约48.9公里，其中南通段32.1公里。该工程采用“两侧拼接加宽”的方法，将老路扩建为双向八车道高速公路，设计车速120千米/时。全线设置7处互通式立交，增设1处服务区（石庄服务区）。http://t.cn/A6ZkvD9w ,,无,无,无,2020-04-07 22:41,南通发布HD,6,2,1
