微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IDAy9iEUe,【#大学生为援鄂护士的孩子做65天家教# 】唐张超是@淮阴师范学院 大四学生，疫情期间，他得知常熟第二医院重症主管护师唐丽雯驰援武汉，她7岁的儿子无人辅导功课。唐张超决定，搬到乡下做“临时家教”，不管刮风下雨，他每天都按时上门辅导。从数学、语文到英语，他一教就是65天。唐张超说：“其实是孩子的妈妈在保卫我们，我只是在后方加了一把劲”。http://t.cn/A6wxHi16 ,,无,无,无,2020-04-16 15:05,微博视频号,29,0,7
IDAnGkZzx,【#武汉商家赠医护子女黄冈密卷# 】武汉解封一周，各行各业正在复产复工。随着高考延后，武汉一商家正紧急赶工印制黄冈密卷。商家表示，感谢全国的白衣天使支援湖北，所以准备了一些黄冈密卷赠送给医护人员子女。网友称其为：#学生无法承受的爱#，商家则表示，学生们不喜欢没关系，家长喜欢就好http://t.cn/A6wXDYtH ,,无,无,无,2020-04-16 14:39,微博视频号,14,1,11
IDA4v1A5K,【与死神赛跑！高龄产妇手术大出血 #医生狂奔200公里取血挽救生命#】#践行社会主义核心价值观# 近日，在淮安第一人民医院手术室内，一位高龄产妇手术中突发大出血，情况危急急需输血。接到消息后，张建宝医生火速前往宿迁血站取血，历时2个多小时，来回奔波近200公里，及时挽救了患者的生命。#敬业#  http://t.cn/A6wX38Wq ,,无,无,无,2020-04-16 13:51,微博视频号,22,1,7
IDzL9A6Tk,【心疼#支援湖北63天女儿不认识我了#】近日，浙江长兴，护士陶谢君援鄂63天后归来，14个月大的女儿已不认识妈妈。女儿在怀中哭闹挣脱，陶谢君转身抹泪……网友：只有妈妈才懂的委屈，宝宝长大一定会为你骄傲！看视频↓ 央视新闻的微博视频  ,,无,无,无,2020-04-16 13:04,微博视频号,16,1,4
IDzmlzaGM,#淮小布美食# 今天中午小布吃草，群众来吃瓜呀  原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gdvh5qutrzj20u01904qp.jpg,无,无,2020-04-16 12:03,360安全浏览器,11,1,19
IDyRKttTl,【#钟南山谈到妻子满脸幸福笑容#】“我之前没去过非洲，但是我的妻子去过”钟老出席一场疫情防控专访活动，座谈会上谈起妻子，满脸笑容，如此可爱的钟南山院士，爱了爱了 @央视频 央视频的微博视频  ,,无,无,无,2020-04-16 10:47,微博视频号,12,2,1
IDyEq2SxF,【果然，#好朋友频率都是相近的#】听说，频率相近的人容易互相吸引。看看这两只一起吃饭的大熊猫，一样的“黑白大衣”，一样的“半自助式”坐姿，连吃饭节奏都保持一致。一起吃饭逛街、穿一样的衣服，想@  你的好朋友吗？新华网的微博视频  ,,无,无,无,2020-04-16 10:15,微博视频号,28,9,9
IDysdwDgx,【#淮安# 妈妈一转身的功夫 女童的手指卡进门缝中】4月13日，淮安一居民家，妈妈准备给孩子洗澡换衣服的功夫，女童的手指卡进门缝中。@淮安消防 消防员一边安慰女孩，一边利用破门器对门缝进行扩张，几分钟后女孩的手指脱困。 江苏消防的微博视频  ,,无,无,无,2020-04-16 09:44,微博视频号,7,1,4
IDykWF81p,【#雷神山涂鸦墙将被博物馆收藏#】4月15日，雷神山医院正式休舱，医院内约200米长的通道内留下了满墙涂鸦。有趣对话、八段锦漫画、名胜古迹…涂鸦记录着医护人员在雷神山的点滴。为让这些“灵魂画作”更好保存，涂鸦墙将交由博物馆收藏。@新京报我们视频 新京报我们视频的秒拍视频  ,,无,无,无,2020-04-16 09:27,微博视频号,14,2,2
IDxOC2vwV,#淮安天气#【出门带雨具哦，淮安今天有强对流天气！】根据最新气象资料分析，随着东北冷涡东移南落，今天天气将发生转折，中午前后有阵雨或雷雨，并可能伴有强雷电、短时强降水、雷雨大风、冰雹等强对流天气，受地面气旋影响，这个双休日还将有一次较强降水过程，主要降水时段出现在周六夜里，未来几天天气复杂多变，请注意防范。（淮安气象） http://t.cn/A6w6gGJ1  ,,无,无,无,2020-04-16 08:07,微博视频号,10,2,8
IDxzsEl6W,#早安淮安# 只要你的心是晴的，人生就没有阴天。就像好事情总是发生在那些微笑着的人身上，调整心情，保持微笑。早安！（图 李昂）  原图 ,,http://wx2.sinaimg.cn/large/d58123f2gy1gdum5f7a90j21bk0s8x6q.jpg,无,无,2020-04-16 07:30,微博 weibo.com,13,1,12
IDu2i9Xpg,#晚安淮安# 凡事先从自己身上找原因，将不足转化为优势，努力提升自己，你的那些进步都会变成你为自己铺的路。晚安  原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gdulzsmx4oj21900u01kz.jpg,无,无,2020-04-15 22:30,微博 weibo.com,11,2,3
IDtRoCdgJ,【#冷知识#：睡觉时会发生的5件“诡异”的事】睡着后，你的身体可能发生哪些变化？除了传说中的“鬼压床”，有人还突然停止过呼吸，在一脚踩空悬崖的惊吓感中醒来……为什么会发生这些现象？是身体的某种暗示吗？（via.@生命时报 ）戳视频，一起了解其中的秘密↓↓ 生命时报的微博视频  ,,无,无,无,2020-04-15 22:03,微博视频号,5,2,3
IDtCzpSVl,【#全国肿瘤防治宣传周#丨你误会“肿瘤君”了】肿瘤是不是癌症？肿瘤早期都无法被发现？一滴血可以检测癌症？很多人由于不了解肿瘤，而误解偏信谣言导致了很多不良后果。你有没有误解“肿瘤君”？让我们一起来认识一下“肿瘤君”吧。  新华网的微博视频  ,,无,无,无,2020-04-15 21:26,微博视频号,5,1,0
IDtfzn9Wc,【#钟南山教老外如何劝父母戴口罩#】今天，在交流会上，来自澳大利亚的小哈向钟南山提出问题，“我专门买了500个口罩寄回澳大利亚给我的父母，可是即使有口罩，我的爸爸也不愿意戴，怎样说服我爸爸？”钟南山从外国的观念、气候多个角度回答了这个问题↓↓↓转起分享！（via.@央视新闻 ）http://t.cn/A6wiiBEH ,,无,无,无,2020-04-15 20:30,微博视频号,5,1,1
IDt1y232J,#山东理工虐猫学生被退学#【大学生拍摄虐猫视频贩卖 山东理工大学：予以退学】#大学生拍摄虐猫视频被退学# 针对近日网传的学生范源庆虐猫事件，4月15日晚7时许，山东理工大学发布《关于对范源庆虐猫事件的处理公告》称，依据学校学生学籍管理规定，对范源庆予以退学。  原图 ,,http://wx2.sinaimg.cn/large/d58123f2gy1gdup6keydwj20c80gnjtg.jpg,无,无,2020-04-15 19:55,微博 weibo.com,17,1,3
IDsVdjzFM,【#2020已有5328家影视公司注销#，票房几乎归零，你有多久没看了】据《经济日报》报道，疫情影响下，2020年已有5328家影视公司注销或吊销，是2019年全年的1.78倍。2020年前两个月，影院类企业新增不到8000家，较去年同期下滑25%。全国影院票房几乎归零，大量剧组暂停工作。 http://t.cn/A6wibLEE  ,,无,无,无,2020-04-15 19:39,微博视频号,1,1,3
IDssRF2KU,今天是#全民国家安全教育日#，一起维护国家安全。（来源 国家保密局网站） 淮安发布的微博视频  ,,无,无,无,2020-04-15 18:30,微博视频号,8,1,2
IDs8cchSY,#晚饭加个菜#  百吃不厌的自制麻辣拌，超级好上手，关键是，一吃一个饱（via.@小红书 ）http://t.cn/A6wzKOpX  ,,无,无,无,2020-04-15 17:39,微博视频号,11,3,19
IDrU68k79,#淮安方言八级考试#  【淮安方言词“夯不郎当”】下班前聊一聊你知道淮安方言中“夯不郎当”是什么意思？反正小布第一次听到这个词的时候没懂 淮安话中“夯不郎当”是什么意思？  ,,无,无,无,2020-04-15 17:04,360安全浏览器,1961,7,98
IDrG3AV3R,【轰隆隆！哗啦啦！ #大风警报# ，明天有#强对流天气# 】：今天夜里到明天白天多云转阴有阵雨或雷雨，明天夜里多云，今天夜里偏南风3到4级，明天白天转偏北风5到6级阵风7级，有雷雨地区雷雨时短时阵风8到9级，明晨最低气温14℃到15℃，明天北部地区最高气温24℃到25℃，南部地区26℃到27℃；17日多云转晴，气温11℃到23℃。明天我市有一次强对流天气过程，部分地区将伴有雷电、短时强降水和雷雨大风等天气，请注意防范。温馨提示：戴口罩防飞沫，勤洗手除病毒，多通风促健康。（via.@淮安气象 ） 原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gdujbklcr2g20dw098wlj.gif,无,无,2020-04-15 16:29,360安全浏览器,3,1,8
IDrzVxsxI,【#南京# #男子一觉醒来发现睡在湖中央#：酒后失足，漂了一夜】4月3日，南京江宁一#男子酒后失足漂湖中睡了一夜#。原来，该男子前一晚酒后在湖边散步，不慎失足落水，就这么漂着睡了一夜、一夜、夜……酒醒后，由于不会游泳，他只好保持姿势不动，民警随后将其救起，所幸身体并无大碍。http://t.cn/A6wfYchP ,,无,无,无,2020-04-15 16:14,微博视频号,12,0,7
IDrtw97h2,【#全国累计无症状感染者6764例# 】国家卫生健康委新闻发言人、宣传司副司长米锋介绍，截至4月14日，全国累计报告无症状感染者6764例，其中境外输入588例；累计转归为确诊病例1297例，其中境外输入251例；累计解除医学观察4444例，其中来自境外输入109例；尚在医学观察的无症状感染者1023例，其中境外输入228例。（人民日报 ） 原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gduicg8h2tj20j60cswf2.jpg,无,无,2020-04-15 15:58,360安全浏览器,4,2,0
IDrhrDyWH,【中国疾控中心：#影剧院游戏厅等仍然暂不开业#】中国疾控中心环境所所长施小明介绍，要坚持控制人员流量，减少人员聚集。影剧院、游戏厅等娱乐性休闲型场所暂不开业；大型体育活动、展览展会暂不开展。人民网的微博视频  ,,无,无,无,2020-04-15 15:29,微博视频号,3,2,1
IDreC7Hio,红花！白花！黄花！呃呃呃，到底什么花？60秒带你认清春天最常见的花→_→捡知识的微博视频  ,,无,无,无,2020-04-15 15:22,微博视频号,9,5,2
IDr0YqFUN,【@ 115万艺考生！#全国多所高校调整艺考方案#】日前，教育部部署做好2020年艺术类专业招生考试工作，原则上2020年高考前不组织现场校考。连日来，不少招收艺术类专业学生的高校对艺考方案作出了调整并发布公告。详戳↓↓（人民网教育频道）@115万艺考生  全国多所高校艺考调整方案出炉  [组图共6张] 原图 ,,"http://ww4.sinaimg.cn/large/d58123f2gy1gdugan2bn0j20c81iajwp.jpg,http://ww3.sinaimg.cn/large/d58123f2gy1gdugan4esaj20c81lpjwh.jpg,http://ww3.sinaimg.cn/large/d58123f2gy1gdugaorj16j20c81gt0xs.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gdugani8arj20c81y6dl3.jpg,http://ww2.sinaimg.cn/large/d58123f2gy1gdugan3svnj20c8278tfg.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gdugan788hj20c82z6qdk.jpg",无,无,2020-04-15 14:48,360安全浏览器,2,3,0
IDqQB8YFz,【#误入武汉的小伙回家又遇囧途#：车路上抛锚、家门口撞柱子】误入武汉当志愿者的大连小伙隔离结束后，跟着大连医疗队回家了，没想到还有后续。4月14日，小强晒出自己的奇葩经历，回家路上，车子在高速没有电抛锚了，他无奈自嘲：我又在等在救援，我太难了。三小时后终于到家门口，又撞上柱子，车辆保险杠被挂掉。网友笑疼肚子，忍不住调侃：现实版人在囧途！http://t.cn/A6wxekAP ,,无,无,无,2020-04-15 14:23,微博视频号,6,0,8
IDqAxjqcl,【#云游敦煌动画剧#！看#敦煌千年乐队争C位#】如果敦煌壁画不但会说话，还要争C位，是什么情形？箜篌、横笛、阮咸、琵琶、拍板、檐鼓，你pick哪一个？云游敦煌，看“宅”了千年的伎乐飞天合奏！千年壁画，声动上映，戳视频↓↓足不出户感受敦煌之美！@敦煌研究院  人民日报的微博视频  ,,无,无,无,2020-04-15 13:43,微博视频号,6,1,2
IDq7swtuw,【投票：你讨厌每年春天的杨柳絮吗？】据北京气象局消息，#北京街头杨柳絮将持续约50天#，演员姚晨发博：过敏体质者的噩梦。刚刚小布发现，我大淮安也有一丢丢絮子飞起来了，一时没忍住，猛打了两个喷嚏你讨厌每年春天的杨柳絮吗？ 你讨厌每年春天的杨柳絮吗？  ,,无,无,无,2020-04-15 12:31,微博 weibo.com,296,2,13
IDpKq8Irx,#淮小布美食#  子曰：食不语，寝不言。今天小布只吃饭不说话，大家在评论区随意  原图 ,,http://wx1.sinaimg.cn/large/d58123f2gy1gdu8rt7cc4j20yp0u04qr.jpg,无,无,2020-04-15 11:35,360安全浏览器,11,1,14
IDpxZe6z9,【#战疫医护在雷神山休舱前求婚成功#】今天，#雷神山医院正式休舱#。在雷神山医院休舱仪式前，武汉大学中南医院重症医学科胡志敏，向同科室女友求婚。祝福！（via.@人民日报 ）红星视频的秒拍视频  ,,无,无,无,2020-04-15 11:04,微博视频号,8,3,2
IDpscaFy6,【没有什么能够阻挡！#意大利人在阳台用长杆碰杯#】在意大利小镇贝拉，邻居们找到了一种既保持距离，又享受社（he）交（jiu）的方式 （via.三联生活周刊 ）微意大利Italy的微博视频  ,,无,无,无,2020-04-15 10:50,微博视频号,6,1,10
IDpkt9IKV,【#专家建议新冠肺炎愈后3个月再考虑生育#】近来还有一些研究认为，新冠病毒理论上可能会影响生殖系统。北京大学援鄂抗疫国家医疗队领导组组长乔杰院士表示：“从现在得到的数据看，影响还是相对较小。疫情中考虑到标本自身的风险问题，我们研究的数量相对较少，目前的证据还不确凿。但我们建议感染新冠肺炎后治愈的患者，最好还是三个月到半年之后再进行生育。”http://t.cn/A6wxOP97 ,,无,无,无,2020-04-15 10:31,微博视频号,4,2,1
IDp9k3wZY,#全民国家安全教育日# 【维护国家安全，人人都是主角】随手拍张照片、开网店卖个东西、回国带份土特产……看似不经意的举动，其实都可能危害国家安全。今天是#全民国家安全教育日#，一起维护国家安全，无论长幼，全民都应参与进来。维护国家安全我们能做什么呢？赶紧戳视频了解一下！http://t.cn/EXckrDT ,,无,无,无,2020-04-15 10:03,微博视频号,5,4,1
IDoWlnrhT,【#武汉启动1.1万人的血清流行病学调查#，9省市同步启动（含江苏），摸底全国新冠感染现状】4月14日，武汉启动了1.1万人的血清流行病学调查。此次武汉市抽样调查为期3天，16日全市结束采样。这项调查工作将在9个省市（含武汉）进行，用以摸底新冠病毒在中国感染现状。“这次流行病学调查将在浙江、江苏、重庆等9省、市（含武汉市）开展。为了调查清楚在健康人群中的感染情况，以及无症状感染者到底处于什么水平，以及目前的免疫现状如何？这是为新冠防控策略调整提供科学依据”。（新华社） 原图 ,,http://wx4.sinaimg.cn/large/d58123f2gy1gdu73camxpj20c81b544v.jpg,无,无,2020-04-15 09:31,360安全浏览器,5,3,2
IDorun98b,【24小时天气预报】@淮安气象 ：今天白天到夜里晴转多云，早晨部分地区有雾，偏南风3到4级夜里增强至4级左右， 今天最高气温：23℃到24℃，明晨最低气温：14℃到15℃。昨天，办公室有小伙子短袖外面套羽绒背心，小布想知道你们 #今天穿什么#   原图 ,,http://wx2.sinaimg.cn/large/d58123f2ly1gdu4xsmx09j215o15o0xh.jpg,无,无,2020-04-15 08:15,HUAWEI P30,5,1,19
IDo4UkzX3,#早安# 美好生活，不是空想得来，是用努力的汗水浇灌出来。所以，亲爱的你，从现在起，保持一颗奋进的心，冲鸭！（图 曹政）  原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gdtgbl9vywj21bh0u0x6u.jpg,无,无,2020-04-15 07:20,微博 weibo.com,7,2,9
IDkBN1LvF,#晚安# 往后余生，愿你所遇之人皆为良善，所行之处皆能化为坦途，愿你成为自己想成为的人。#晚安淮安#  原图 ,,http://wx3.sinaimg.cn/large/d58123f2gy1gdtg6q0xz6j21910u04p5.jpg,无,无,2020-04-14 22:30,微博 weibo.com,20,3,9
IDkzE5g2r,使用公筷 文明用餐 健康生活  [组图共5张] 原图 ,,"http://ww3.sinaimg.cn/large/d58123f2ly1gdtnvrsbw3j20zk1czwyd.jpg,http://ww1.sinaimg.cn/large/d58123f2ly1gdtnvs3n6aj20zk1cztqj.jpg,http://ww1.sinaimg.cn/large/d58123f2ly1gdtnvsjqg3j20zk1czajl.jpg,http://ww2.sinaimg.cn/large/d58123f2ly1gdtnvtcs0cj20zk1czdvq.jpg,http://ww2.sinaimg.cn/large/d58123f2ly1gdtnvtuskoj20zk1czkd1.jpg",无,无,2020-04-14 22:24,HUAWEI P30,7,0,6
IDkr2mbNp,#开学第一天忘记教室在哪# 开学第一天，因为假期太长忘记教室在哪的小可爱熊孩子翻车现场的微博视频  ,,无,无,无,2020-04-14 22:03,微博视频号,20,0,10
IDkfe9A0W,【#窗帘连续剧户主携未婚妻现身# 网友：#武汉窗帘连续剧是言情剧#】近日，武汉火了条被拍成连续剧的窗帘。户主王先生称，谢谢好邻居的关心，自己一直在武汉，窗帘大概是十年前在家附近买的，本打算和未婚妻2月2日领证，现在等疫情过后找个好日子再去。网友：所以我没得到窗帘链接，还被塞了狗粮http://t.cn/A6wIseZl ,,无,无,无,2020-04-14 21:34,微博视频号,5,2,2
IDkavChu5,【筷子出现这两个变化就要扔掉，马上检查】#公筷公勺# 筷子是我们每天都入口的东西，如果出现以下变化，别犹豫，赶紧扔掉准没错。①表面出现斑点，这时拿洗洁精洗、热水烫、钢丝球刷都没用，换新是唯一办法。②筷子出现变形、明显凹槽，这种筷子更容易滋生微生物，也不方便夹菜。建议竹筷、木筷3~6个月更换一次。 （via.@生命时报 ） 原图 ,,http://wx4.sinaimg.cn/large/d58123f2ly1gdtm1qyzmwj20zk0npaf9.jpg,无,无,2020-04-14 21:22,HUAWEI P30,7,3,3
IDjQkuEOV,【连淮扬镇铁路淮镇段，11月底前具备开通条件👏】#江苏4条铁路通车时间表##江苏# 今年再通4条铁路，时间表来了！4月13日，江苏省铁路办召开视频会，会议明确：①沪通铁路一期，目标：6月30日前具备开通条件；②连淮扬镇铁路淮镇段，目标：11月底前具备开通条件；③连徐高铁，目标：12月中旬具备开通条件；④盐通铁路，目标：12月底前具备开通条件。连淮扬镇铁路被誉为苏北铁路“脊梁骨”。这条铁路在镇江接入沪宁城际，通车后，连云港到南京只需要2个多小时，淮安到南京也不再需要从徐州绕道。（via.扬子晚报）http://t.cn/A6wIpN4o [组图共3张] 原图 ,,"http://ww4.sinaimg.cn/large/d58123f2ly1gdtkh4zr3ej20g40ba3zb.jpg,http://ww3.sinaimg.cn/large/d58123f2ly1gdtkh58iqzj20dw0b9gm9.jpg,http://ww1.sinaimg.cn/large/d58123f2ly1gdtkh5mqalj20hs0cadh1.jpg",无,无,2020-04-14 20:33,HUAWEI P30,36,17,50
IDjGIv43T,【关乎你的钱袋子！#个人所得税多退少补指南#，手把手教你】近期，2019年度个税综合所得年度汇算清缴在各地陆续启动。少则几十元，多则上千元，有的人退税已经入账；有的人则需要补缴税款。你该退税还是补税？#如何使用个税APP退税#？不如实申报会有什么后果？详戳↓↓转存，赶紧试试吧！    （via.@人民日报 ） [组图共10张] 原图 ,,"http://ww1.sinaimg.cn/large/d58123f2ly1gdtjyka3wvj20jg120q8s.jpg,http://ww3.sinaimg.cn/large/d58123f2ly1gdtjyozjepj20jg0qwgpm.jpg,http://ww4.sinaimg.cn/large/d58123f2ly1gdtjyrvvr8j20jg0y40xf.jpg,http://ww1.sinaimg.cn/large/d58123f2ly1gdtjyt75fyj20jg0uetbn.jpg,http://ww3.sinaimg.cn/large/d58123f2ly1gdtjyun3wxj20jg0n7dix.jpg,http://ww1.sinaimg.cn/large/d58123f2ly1gdtjz0t8h5j20jg70aqmq.jpg,http://ww4.sinaimg.cn/large/d58123f2ly1gdtjz277tmj20jg7ulqq1.jpg,http://ww2.sinaimg.cn/large/d58123f2ly1gdtjz33t22j20jg5eydup.jpg,http://ww1.sinaimg.cn/large/d58123f2ly1gdtjz3o37vj20jg0syaf1.jpg,http://ww2.sinaimg.cn/large/d58123f2ly1gdtjz41w6bj20jg0u20yp.jpg",无,无,2020-04-14 20:09,HUAWEI P30,5,5,4
IDji4bg68,【距离虽远，爱很近！#女孩归国隔离老人用望远镜探望#：很久没见，挺惊喜的】4月11日，吉林长春。大二的刘同学在美国读书，因疫情提前回国正在酒店隔离。得知情况后，刘同学60岁的姨姥姥带着望远镜来到酒店楼下探望，一直挥手打招呼。刘同学说，望远镜很好用，姨姥姥看得很清楚。http://t.cn/A6wIVRP8 ,,无,无,无,2020-04-14 19:08,微博视频号,6,2,4
IDiDqhQPW,#晚饭加个菜# 来个硬菜【五花肉的神仙吃法】电饭煲简单焖煮，香嫩入味，肉片中带有微微的酸香，吃起来肥而不腻、入口即化，好吃到跺脚！懒饭App的微博视频  ,,无,无,无,2020-04-14 17:28,微博视频号,16,7,18
IDiCo9GJI,【路遇私家车着火，他们秒变“消防员”】 4月11日下午，长江东路公交站附近一辆私家车着火，路过的公交车驾驶员董国权和随车安全员发现后立即上前相助，仅3分钟后，两人成功将火扑灭。#社会主义核心价值观# 淮安发布的微博视频  ,,无,无,无,2020-04-14 17:26,微博视频号,19,1,4
IDisS4qmH,【#新冠病毒蔓延速度有多快#？】新冠病毒能传播多远呢？近日，芬兰阿尔托大学等4家科研机构进行了一项病毒传播的模拟实验，实验显示，如果有新冠肺炎患者在超市内这样的密闭空间咳嗽，那么病毒瞬间就能沿着过道扩散开来。1分钟之后，病毒就蔓延到整个通道，并且穿过货架。测试实验结果表明，新冠病毒能够传播很远的距离，并在几分钟之内一直存留在空气当中。http://t.cn/A6wfm9a3 ,,无,无,无,2020-04-14 17:02,微博视频号,7,2,6
IDikonB3q,#幸“盔”有你#【逃过一劫！男子闯黄灯#遭货车辗压头部头盔太硬被弹回#】近日，江苏张家港一电动车与同闯黄灯的货车相撞。电动车驾驶人徐师傅被撞倒地，货车的右后轮碾压了他的头部。由于头盔比较硬，徐师傅又被弹了出去。事故造成徐师傅多处肋骨骨折，但所幸头部没有受伤。目前，事故还在进一步处理中。http://t.cn/A6wIfTXL ,,无,无,无,2020-04-14 16:41,微博视频号,8,2,8
IDi7UtQsS,#疫苗最新进展#【#我国三个疫苗获批进入临床试验# 加油！】科技部社会发展科技司司长吴远彬：目前已经有三个疫苗获批进入临床试验。其中腺病毒载体疫苗在3月底完成了一期临床的试验。4月9日开始，招募二期临床试验志愿者，这是全球首个启动二期临床研究的新冠疫苗品种。@央视新闻 央视新闻的微博视频  ,,无,无,无,2020-04-14 16:10,微博视频号,7,0,2
IDhVGdDaN,【#朱广权版达拉崩吧# 听了也上头】新晋“带货王”@朱广权 又来了！这次不说段子也不带货，而是和主持人@文静的文 玩起了歌曲串烧不管是达拉崩巴斑得贝迪卜多比鲁翁，还是昆图库塔卡提考特苏瓦西拉松，歌词再长再难都能Hold住戳视频，感受朱广权 的“音乐天分”↓↓（央视频号：遇鉴）http://t.cn/A6wtciKO ,,无,无,无,2020-04-14 15:40,微博视频号,6,2,2
IDhLbhfor,【我市公布来淮返淮人员采样服务点】根据省、市新冠肺炎疫情防控工作统一部署，为做好来淮返淮人员的采样检测服务，我市设立35个采样服务点。现将设置情况公布如下↓↓↓  原图 ,,http://wx2.sinaimg.cn/large/d58123f2gy1gdtbgfrl4lj20u01jhh56.jpg,无,无,2020-04-14 15:14,360安全浏览器,6,3,0
IDhHZxqyA,【#趣味科普# ：爸/妈分别遗传给了你什么？】都说孩子是父母的综合“产物”，日常生活中，我们经常会在身上找到他们的影子，不仅是外貌，就连爱好、脾气、性格都会有相似的地方。那么你身上的一些优缺点，到底是遗传自爸爸还是妈妈呢？戳视频，为你揭开这个秘密生命时报的微博视频  ,,无,无,无,2020-04-14 15:07,微博视频号,3,1,1
IDhtfjuOx,【5月1日起，这种交通违法罚款可跨省异地缴纳】为提高执法效率，方便群众办事，财政部、公安部、中国人民银行联合下发《关于实施跨省异地缴纳非现场交通违法罚款工作的通知》，自今年5月1日起，非现场交通违法罚款，可在全国范围内跨省异地缴纳。那么，什么是非现场交通违法？异地违章如何缴纳罚款？一起来了解跨省异地缴纳罚款常见问题↓↓↓@乐行淮安 [组图共3张] 原图 ,,"http://ww1.sinaimg.cn/large/d58123f2gy1gdta5fjt00j20o10fhjsn.jpg,http://ww1.sinaimg.cn/large/d58123f2gy1gdta5j6abqj20fi0fl3zg.jpg,http://ww2.sinaimg.cn/large/d58123f2gy1gdta5m1kvkj20fb04xaa3.jpg",无,无,2020-04-14 14:30,360安全浏览器,3,3,0
IDhcWaVYq,【你过国家线了吗？】今日，教育部公布《2020年全国硕士研究生招生考试考生进入复试的初试成绩基本要求》（#考研国家线# ），并印发通知。通知明确，复试启动时间原则上不早于4月30日。小布想知道大家过线了吗？ 你过国家线了吗？  ,,无,无,无,2020-04-14 13:50,微博 weibo.com,149,0,7
IDgV7zEkg,#2020考研复试时间#【#考研复试原则上不早于4月30日#】今日，教育部公布《2020年全国硕士研究生招生考试考生进入复试的初试成绩基本要求》（国家分数线），并印发通知。通知明确，复试启动时间原则上不早于4月30日。复试方式由招生单位根据学科特点和专业要求，在确保公平和可操作的前提下自主确定，可采取现场复试、网络远程复试、异地现场复试以及委托其他高校复试等。 原图 ,,http://wx4.sinaimg.cn/large/d58123f2ly1gdt7r5mrbbj20ix0jiabw.jpg,无,无,2020-04-14 13:06,HUAWEI P30,8,2,6
IDgUMktAC,#考研国家线#【转发周知！2020#考研国家线公布了#】据微言教育，2020年研考国家线和复试安排公布。（via.@人民日报 ）戳图看↓↓↓快讯！2020年研考国家线和复试安排公布  [组图共3张] 原图 ,,"http://ww3.sinaimg.cn/large/d58123f2ly1gdt7pu3serj20ix0jidhg.jpg,http://ww3.sinaimg.cn/large/d58123f2ly1gdt7puebuoj216h0u0jzb.jpg,http://ww3.sinaimg.cn/large/d58123f2ly1gdt7pv0om7j21600u0wm2.jpg",无,无,2020-04-14 13:05,HUAWEI P30,4,1,3
IDgtc0wqv,#淮小布美食#  红配绿，真美味！今天小布的午饭就这样吧  原图 ,,http://wx4.sinaimg.cn/large/d58123f2gy1gdt5icz0ijj21400u07wj.jpg,无,无,2020-04-14 11:57,360安全浏览器,7,2,11
IDgiZEn45,【#白发援鄂男护士怕父母伤心把头发染黑#】#39岁男护士援鄂归来满头白发# 援鄂归来，39岁的贵州省玉屏县人民医院120急救指挥中心护理负责人王本学顶着一头白发回家，3岁女儿竟然认不出来他。王本学表示，自己很早有零星白发，援鄂期间心理压力大，白发也越来越多。他说，回家第二天就把头发染黑了。“因为要回去看望年过六旬的父母，我不想让他们为我担心、伤心。”（via. @人民日报 ）http://t.cn/A6wcsHsg ,,无,无,无,2020-04-14 11:32,微博视频号,10,0,0
IDg3gy9E3,【和“爱豆”网聊？当心！】添加“明星”“爱豆”的私人QQ、微信账号，聊天互动，还有演唱会、见面会专属购票链接？想多啦！不信，请看淮安检察出品《贝哥和老韩》普法短视↓↓↓  淮安发布的微博视频  ,,无,无,无,2020-04-14 10:54,微博视频号,6,0,0
IDfVz1ojI,【#女医生为心脏骤停男子人工呼吸# 转存这段视频！每个人都该掌握的#五步心肺复苏法#】在中国，几乎每分钟发生一次心脏猝死事件，而我国心脏骤停的抢救成功率不到1%！在最初4—6分钟黄金时间，有效实施心肺复苏将赢得宝贵抢救机会！多一人学会心肺复苏，就可能多救一条人命。(via.@人民日报 ) http://t.cn/AiEYbF6W ,,无,无,无,2020-04-14 10:35,微博视频号,8,1,6
IDfOfpSkt,【打卡淮安  绿色出行  赢好礼！】 #文明淮安 创建有我#  @淮安发布 联合 @哈啰出行 @淮海晚报 @哈啰出行淮安 发起 #骑遇淮安满城春# 活动，又~双~叒~为大家送福利啦！关注 @淮安发布 ，转发本条微博+ @ 2位好友 ，抽10人送单车骑行周卡，4月15日14:00开奖！此外，即日起，骑哈啰单车打卡淮安，发布原创微博，带 #骑遇淮安满城春# 话题，即有机会获得单车骑行季卡、运动水壶、抱枕、颈枕等奖品，不定期开奖！欢迎大家参与！ http://t.cn/A6wfUTdo [组图共2张] 原图 ,,"http://ww1.sinaimg.cn/large/d58123f2gy1gdt2sdpv83j21900u0qv8.jpg,http://ww2.sinaimg.cn/large/d58123f2gy1gdt2sdsfycj215x0u0nph.jpg",无,无,2020-04-14 10:17,360安全浏览器,12,17,19
