微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IEcexFlum,【最新！美国超75万例，中国以外确诊病例超过215万例】  原图 ,,http://wx3.sinaimg.cn/large/005YGkF1ly1ge08s58muyj30p03lvkjl.jpg,无,无,2020-04-20 15:01,iPhone客户端,1,0,2
IEaQSbWJa,【“等着我，我一定把你救回来！” 薛银铸赴宁备捐“生命火种”】“这一次，无论如何我也要捐献。等着我，我一定把你救回来！”4月17日，薛银铸在盐都区为其举行的赴宁捐献造血干细胞欢送仪式上，发言掷地有声。他于当天入住南京中大医院备捐，将于22日接受造血干细胞混悬液采集。 　　37岁的薛银铸是盐都区张庄街道仓头村村民。2013年，他和几位同学在市区见到一辆采血车，简单了解了无偿献血知识后，他捋袖捐献了200毫升全血。此后，他一直坚持献血，目前，累计捐献全血3100毫升、血小板6个单位。 　　2013年6月，薛银铸在献血小板时，听说捐献造血干细胞能挽救白血病等血液病患者的生命时，他毫不犹豫接受了血样采集，加入了中国造血干细胞捐献者资料库。入库后，他一直期待有朝一日能成功捐献“生命火种”。 　　2015年3月，薛银铸接到盐都区红十字会通知，他与一名白血病患者初步配型成功，征询其是否愿意捐献造血干细胞的意见时，他当即点头同意。随后，他顺利通过高分辨配型检测和体检。但就在他准备捐献的前几天，那名患者病情恶化，捐献没有成功。 　　“听说不幸的消息后，我难过了好几天，一直感到遗憾。”薛银铸说，那件事后，他一直致力于“三献”（无偿献血、捐献干细胞、捐献遗体和器官）宣传工作，先后动员了140多人加入中国造血干细胞捐献者资料库，为的就是挽救更多白血病患者的生命。 　　2019年10月17日，薛银铸与另一名白血病患者配型成功，“这个机会我一定要抓住，一定全力以赴！”他和当护士的妻子一起做父母的工作，打消了父母的疑虑，并赢得了亲友的全力支持。 　　市红十字会工作人员颜婷婷介绍，去年11月，薛银铸体检合格后，捐献时间也确定了，但受到新冠肺炎疫情影响，加上患者太多，他的受捐对象没有等到化疗移植舱位。 　　“多一天等待，就多一分危险！”薛银铸焦急万分，他4次主动打电话给省造血干细胞捐献者资料库管理中心工作人员，请求早点安排他捐献。 　　颜婷婷说，4月初，为了抢时间尽快救患者，还没等正式体检通知下来，薛银铸就拉着红十字会工作人员陪他到医院体检，并于当天将结果反馈给患者，给对方吃了一颗“定心丸”。 　　据悉，薛银铸入住中大医院后，接受动员剂注射，将体内造血干细胞“动员”到外周血液中，以期在4月22日轻松采集。 ,,无,无,无,2020-04-20 11:30,微博 weibo.com,4,0,2
IEa3rkY8A,【湖北省2020年高考时间定了！】湖北省新型冠状病毒感染肺炎疫情防控指挥部通告一、高考时间安排：教育部2020年3月31日公告，2020年全国普通高等学校招生统一考试（以下简称高考）延期一个月举行，考试时间为7月7日至8日。根据教育部公告要求，经综合研判、审慎研究并商教育部同意，湖北省2020年高考时间为7月7日至8日。具体科目考试时间安排为：7月7日，语文9:00至11:30；数学15:00至17:00。7月8日，文科综合/理科综合9:00至11:30；外语15:00至17:00。二、春季学期开学时间安排：全省普通高中毕业年级（含中职学校和技工学校的毕业年级）学生5月6日统一开学；初三年级开学时间，经各市（州）科学评估确定报省备案后，由市（州）发布。其他学段和年级开学时间，根据疫情防控情况综合研判另行发布。 原图 ,,http://wx3.sinaimg.cn/large/005YGkF1gy1gdzz5tc1wyj30rs0pjad7.jpg,无,无,2020-04-20 09:28,专业版微博,2,0,0
IE9O0yLhk,【世卫组织：中国以外新冠确诊病例达2157158例】世界卫生组织19日公布的最新数据显示，中国以外新冠确诊病例达到2157158例。世卫组织每日疫情报告显示，截至欧洲中部时间19日10时（北京时间16时），中国以外新冠确诊病例较前一日增加81132例，达到2157158例；中国以外死亡病例较前一日增加6463例，达到147909例。全球范围内，新冠确诊病例较前一日增加81153例，达到2241359例；死亡病例较前一日增加6463例，达到152551例。 ,,无,无,无,2020-04-20 08:50,HUAWEI Mate 30 5G,1,0,0
IE5wsB9bi,【刚刚，我国公布南海25个岛礁、55个海底地理实体标准名称】今日，自然资源部、民政部公布我国南海部分岛礁和海底地理实体标准名称的公告。公告称，为进一步规范有关地名的使用，现将我国南海部分岛礁和海底地理实体的标准名称予以公布。中国地名委员会1983年4月受权公布的《我国南海诸岛部分标准地名》继续有效，请社会各界规范使用已公布的标准名称。 [组图共3张] 原图 ,,"http://ww4.sinaimg.cn/large/005YGkF1gy1gdzc2lcp96j30u00btgmr.jpg,http://ww4.sinaimg.cn/large/005YGkF1gy1gdzc2lb74vj30n00yate6.jpg,http://ww4.sinaimg.cn/large/005YGkF1gy1gdzc2lhfwlj30oc22n4b1.jpg",无,无,2020-04-19 21:56,微博 weibo.com,3,2,0
IE5l6alpo,【什么是中国版数字货币？怎么用？人民银行回应了！】近期，我国法定数字货币研发的进展引起社会普遍关注。中国人民银行数字货币研究所相关负责人近日表示，目前数字人民币研发工作正在稳妥推进，先行在深圳、苏州、雄安新区、成都及未来的冬奥场景进行内部封闭试点测试，以不断优化和完善功能。人民银行自2014年开始研究法定数字货币。人民银行数字货币研究所相关负责人介绍，目前数字人民币研发工作正在稳妥推进，数字人民币体系在坚持双层运营、流通中货币（M0）替代、可控匿名的前提下，基本完成顶层设计、标准制定、功能研发、联调测试等工作，并遵循稳步、安全、可控、创新、实用的原则。人民银行数字货币研究所相关负责人强调，当前网传DC/EP信息为技术研发过程中的测试内容，并不意味着数字人民币正式落地发行。数字人民币目前的封闭测试不会影响上市机构商业运行，也不会对测试环境之外的人民币发行流通体系、金融市场和社会经济带来影响。此外，考虑到前期数字货币仅限于试点，短期内不会大量发行和全面推广，货币流通速度也将保持正常水平。 因此，数字货币不会引发通胀。 [组图共3张] 原图 ,,"http://ww1.sinaimg.cn/large/005YGkF1gy1gdzc1ui6i9j30wq0ss0xk.jpg,http://ww2.sinaimg.cn/large/005YGkF1gy1gdzc1uq998j30xg0puq7b.jpg,http://ww4.sinaimg.cn/large/005YGkF1gy1gdzc1ub3j2j30z20mc41o.jpg",无,无,2020-04-19 21:28,微博 weibo.com,4,1,0
IE5ay09pe,【北京明确这八类人须进行核酸检测】新冠肺炎病例和密切接触者。对北京市新冠肺炎确诊病例、疑似病例、出院第2周和第4周的复诊和随访患者、病例的密切接触者进行核酸检测。发热门诊就诊人员。对发热门诊就诊人员全部进行核酸检测。急需住院治疗患者。对有流行病学关联和呼吸道症状的患者在住院前进行核酸检测。经北京口岸入境人员。经北京口岸入境人员全部进行核酸检测。对在京外第一入境点隔离观察未满14天解除隔离观察到京人员进行核酸检测。武汉返京即将解除隔离观察人员。武汉返京人员在京隔离期满前，需要复检核酸。中央和国家机关出差返京人员。在京中央和国家机关工作人员公务出差至国内低风险地区返京后隔离观察并进行核酸检测。外地来京入住酒店宾馆人员。外地来京人员须持当地7天内核酸检测阴性证明。对复工复产中来京从事商务活动而当地又无法进行检测的人员可入住各区指定的酒店宾馆并进行核酸检测。高三初三外地返京和入境进京师生员工。高三初三年级外地返京和入境进京师生员工须全部隔离观察14天，并进行核酸检测。高小俊表示，相关工作已对全市有关部门和机构进行了安排，以上措施将根据疫情形势变化情况适时调整。目前，北京市核酸检测机构已由2月初的17所增至50所，可适应当前检测需求。 ,,无,无,无,2020-04-19 21:02,微博 weibo.com,1,1,0
IE4ZAkIju,【最新：#全球新冠肺炎感染人数近230万例#】截至北京时间4月19日16时，211个国家和地区累计确诊2291281例，“钻石公主”号游轮712例，#全球累计死亡超16万例#。转发关注#新冠肺炎疫情全球走势#↓↓  原图 ,,http://wx3.sinaimg.cn/large/005YGkF1gy1gdzc0bbng2j30k01l1doa.jpg,无,无,2020-04-19 20:35,微博 weibo.com,0,1,1
IE4yAFJw1,【9+7！新增本地病例来自这两个地方】  [组图共3张] 原图 ,,"http://ww3.sinaimg.cn/large/005YGkF1ly1gdzaw31wn1j30u01ek14y.jpg,http://ww4.sinaimg.cn/large/005YGkF1ly1gdzaw1q3d0j30j60wbtck.jpg,http://ww3.sinaimg.cn/large/005YGkF1ly1gdzaw3f564j30j60wb445.jpg",无,无,2020-04-19 19:28,iPhone客户端,2,0,0
IE3aFwvkx,【盐通高铁24小时推进！大丰站初见规模……】目前，盐通高铁线上实施无砟轨道施工中铁十一局盐通铁路项目部，分段多点施工，加班加点完成无砟轨道底座板、站线钢筋混凝土枕等工序，每天以950米的速度全力推进工程进度。盐通高铁24小时推进！大丰站初见规模……  [组图共5张] 原图 ,,"http://ww4.sinaimg.cn/large/005YGkF1ly1gdz4rsnuhwj30zk0k0n6z.jpg,http://ww2.sinaimg.cn/large/005YGkF1ly1gdz4rt0u7tj30m80et77u.jpg,http://ww1.sinaimg.cn/large/005YGkF1ly1gdz4rt7bj0j30u00jt44c.jpg,http://ww3.sinaimg.cn/large/005YGkF1ly1gdz4rsbee1j30u00jujx0.jpg,http://ww4.sinaimg.cn/large/005YGkF1ly1gdz4rtkdhsj30sa0jktwd.jpg",无,无,2020-04-19 15:56,iPhone客户端,13,1,4
IE2W2ndRp,"【江苏再出八大举措提振消费】省政府近日出台《关于积极应对疫情影响 促进消费回补和潜力释放的若干举措》，从促进消费业态有序恢复、提振汽车家电大宗消费等八个方面提出具体举措。【全面取消营业限制 鼓励发放消费券】加快促进消费业态有序恢复方面，《举措》要求全面取消企业商户复工营业限制，不得对复工营业设置审批、备案程序。鼓励各地结合实际，以发放消费券、现金补贴、免费开放场馆设施等方式，引导释放消费需求。【新能源汽车免购置税 鼓励二手车发展】提振汽车家电等大宗消费方面，原定2020年底到期的新能源汽车购置补贴和免征车辆购置税政策延长2年。对二手车经销企业销售旧车，从2020年5月1日至2023年底，减按销售额0.5%征收增值税。【加快开放文体场馆 发放5000万元体育消费券】文体消费方面，要求加快推进全省旅游景区和文化体育场馆有序恢复开放。适时举办江苏省文化和旅游消费季活动。面向全省群众发放5000万元体育消费券，提振体育消费市场。【允许家政服务上门 提高养老院补贴】扩大家政养老服务消费方面，鼓励家政企业开展网上招工、网上面试、网上签约。允许家政服务人员经出示健康码后开展上门服务。对因受疫情影响而暂停运营或入住率偏低的养老机构，适当提高运营补贴标准。【发展“无接触”配送 擦亮“夜经济”招牌】创新业态方面，鼓励电商开展末端配送服务，推广使用""无接触""配送模式。大力发展""夜经济""新业态，开设深夜营业专区、24小时便利店和""深夜食堂""等特色餐饮街区，活跃夜间商业和市场。【减税降费补贴 组合拳助力企业渡过难关】政策还对帮助企业渡过难关作出具体部署，明确住宿餐饮、文体娱乐、交通运输、旅游等行业纳税人，2020年上半年房产税、城镇土地使用税等暂免征收。有条件的设区市，职工医保单位缴费部分实行减半征收，相关服务业企业，坚持不裁员或少裁员的，参照困难企业标准，给予1—3个月失业保险稳岗返还补贴。发挥省现代服务业风险补偿金作用，对中小型现代服务企业提供不低于10倍、不超过20倍的授信额度。同时明确，企业因参与疫情防控工作而导致的延迟交货、延期还贷、合同逾期等行为，不纳入失信名单，不实施信用惩戒。 ",,无,无,无,2020-04-19 15:20,iPhone客户端,3,1,1
IE1T6gfVi,【谷雨，细雨连绵暮春到！盐城的春天竟然可以这样打开！点图有惊喜！】雨生百谷，莫负春光今天22时45分我们将迎来春季最后一个节气谷雨 谷雨，细雨连绵暮春到！盐城的春天竟然可以这样打开！点图有惊喜！  ,,无,无,无,2020-04-19 12:40,iPhone客户端,5,0,1
IE1J2tcIV,【今日谷雨 | 谷得雨而生，夏天要醒了！】  [组图共8张] 原图 ,,"http://ww1.sinaimg.cn/large/005YGkF1gy1gdyv0fvedmj30hs0vkq6x.jpg,http://ww4.sinaimg.cn/large/005YGkF1gy1gdyv0fmbsdj30hs0vkmz8.jpg,http://ww4.sinaimg.cn/large/005YGkF1gy1gdyv0fmcetj30hs0vkab8.jpg,http://ww2.sinaimg.cn/large/005YGkF1gy1gdyv0fmyiwj30hs0vkmya.jpg,http://ww1.sinaimg.cn/large/005YGkF1gy1gdyv0fnfnlj30hs0vkmyz.jpg,http://ww1.sinaimg.cn/large/005YGkF1gy1gdyv0fvy73j30u01h9aek.jpg,http://ww4.sinaimg.cn/large/005YGkF1gy1gdyv0frwvhj30u01h9tbk.jpg,http://ww4.sinaimg.cn/large/005YGkF1gy1gdyv0fsmcqj30u01h9n0u.jpg",无,无,2020-04-19 12:16,微博 weibo.com,3,4,1
IE1sOjJmz,【零距离关爱 心贴心服务 我市“妇儿益家”平台助力妇女儿童困难群体】“我的女儿年纪小，由于要照顾她，所以只能打零工，收入非常不稳定。”射阳县的曹女士是个单亲母亲，离异后带着女儿生活。日前，她从镇妇联领到2000元爱心捐款。曹女士收到的爱心捐款，来自上海的一名爱心人士，得益于盐城市“妇儿益家”妇女儿童公益信息平台。“这位爱心人士无意中了解到盐城市妇联的‘单亲贫困母亲关爱’项目，主动和我们对接，捐赠了20万元，子女在6周岁以下的100名单亲贫困母亲每人收到2000元的爱心捐款。”市妇儿工委办副主任周凯征介绍说。去年，我市妇联将“依托困境妇女儿童综合服务信息平台，开展线上线下慈善公益活动”列入实事项目，在“我的盐城”APP上开辟“妇儿益家”服务专区，突出政府主导和部门履职的同时，吸纳社会力量广泛参与，以进一步提升妇女儿童公共服务水平，维护妇女儿童合法权益，切实增强妇女儿童获得感、幸福感。“妇儿益家”妇女儿童公益信息平台共分四大类12个项目：爱心公益（爱心储蓄罐、“两癌”救助、儿童保险）、关爱成长（健康母婴、爱心妈妈、女童保护）、婚姻家庭（法律咨询、家教指导、美丽庭院）、发展提升（单亲贫困母亲关爱、巾帼扶贫公益店、“妈妈”车间）。“平台公益项目涵盖了许多方面，爱心人士想要捐款，可以通过‘爱心储蓄罐’、‘两癌’救助、单亲贫困母亲关爱、儿童保险等奉献爱心。同时，还可以参加爱心妈妈、成长伙伴结对活动，光顾巾帼扶贫公益店，以购代捐、以买代帮。我们还十分注重妇女儿童的发展，平台提供法律咨询、家教指导、健康母婴、女童保护等服务。”市政府妇儿工委办公室主任、市妇联党组成员王艳说，“我们重点关注建档立卡低收入妇女、单亲贫困母亲、困境儿童、留守儿童、残疾儿童等群体的利益诉求，从儿童健康成长、关心妇女健康、维护妇女儿童合法权益、促进妇女就业等方面提供强有力的保障，加大惠民生、补短板和精准扶贫力度，切实让困难妇女儿童感受到党和政府的关爱和温暖。”根据调研，我市现有年人均收入6000元以下的单亲贫困母亲家庭1000多户。近几年来，市妇联联合市慈善总会共为500多名单亲贫困母亲提供生活救助资金50万元，帮助做好心理疏导，加强就业培训，提升社会适应力、竞争力和增强社会融入度。记者打开“我的盐城”APP，在服务专区找到“妇儿益家”专区，点击打开“单亲贫困母亲关爱”，看到了项目简介、关爱对象和项目案例等内容，专区还设置“申请救助”“爱心捐赠”和“提供关爱”三个按键。“需要帮助的单亲母亲可点击‘申请救助’按键，填写申请表，对符合帮扶条件的单亲贫困母亲，相关部门将在医疗、就业、住房、资金等方面给予帮扶。”周凯征说，爱心人士可以在平台捐款，也可在线填写关爱申请表。宫颈癌、乳腺癌是妇科恶性肿瘤，但是可以通过检查，早发现、早干预、早诊治。自2009年以来，我市逐步开展农村妇女“两癌”免费检查项目，每年检查人数约20万人。2019年，市妇联启动实施贫困妇女“两癌”救助项目，通过生活、医疗和精神上的帮助和关爱，切实缓解患病贫困妇女的困难，努力实现全面小康路上“一个都不能少”。“爱心人士可点击‘我要捐款’直接参与捐助。”周凯征说，符合条件的“两癌”和“两癌”癌前病变女性可点击“申请救助”，准确、如实、完整地填写《救助资金申请表》，将会有当地妇儿工委办工作人员与其联系。关爱困境儿童工作，是关注民生、关系国家未来与希望的一项社会系统工程。目前，全市有困境儿童5000多人。“我市妇联组织开展‘爱心妈妈-成长伙伴’计划，通过爱心妈妈、成长伙伴与困境儿童开展结对帮扶活动，做到每学期给困境儿童送一份‘爱心储蓄罐’、吃一顿爱心餐、互写一封信、共读一本好书、进行一次生活体验，让每一个困境儿童都能得到有效关爱，促进成长伙伴与困境儿童共同健康成长。”周凯征说，想要成为爱心妈妈、成长伙伴的爱心人士，可以在平台填写申请表。困境儿童也可以在平台上申请成为被结对对象。“今年，我们将在县（市、区）大力推广公益信息平台，将各种公益需求、公益服务资源纳入平台，在个人、企业、公益慈善组织和各类社会组织之间提供高效的信息交流途径，实现需求与帮扶的无缝对接。”王艳说，“同时，我们还会定期开展线上线下慈善公益活动，扩大平台的影响力，让亟须帮助的人得到帮助和关爱，让拥有爱心的人找到合适的帮扶对象。” ,,无,无,无,2020-04-19 11:36,微博 weibo.com,3,2,1
IE1czists,【盐通高铁24小时轮班作业高效推进工程进度】4月16日，盐通高铁线上实施无砟轨道施工。中铁十一局盐通铁路项目部，分段多点施工，加班加点完成无砟轨道底座板、站线钢筋混凝土枕等工序，每天以950米的速度全力推进工程进度。盐通高铁使用的是我国最为先进的轨道技术——CRTSⅢ型无砟轨道板，包含钢筋混凝土底座板、预制轨道板、自密实混凝土等三个主要部分，其中预制轨道板为工厂批量生产，而底座板和自密实则为现场浇筑，最后将三者合成一节无砟轨道板，施工工序达20余道。无砟轨道施工精确度偏差控制在毫米之内，精细的手工活白天开展，夜间温度较低时进行底座板浇筑和自密实混凝土浇筑。项目部打足人力和机械，以决战决胜的姿态，24小时轮班施工作业，快速高效推进工程进度，确保工程如期交付使用。 [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/005YGkF1gy1gdyuyt2x00j30m80ciq50.jpg,http://ww4.sinaimg.cn/large/005YGkF1gy1gdyuyt5m3gj30m80ettaf.jpg",无,无,2020-04-19 10:56,微博 weibo.com,9,0,7
IE147o1Eg,【盐城市区新增4条公交线路！线路及停靠站点分别是……】“便利市民交通出行”是市政府2020年为民办实事项目之一小编了解到，今年一季度市区已新增4条公交线路盐城市区新增4条公交线路！线路及停靠站点分别是……  ,,无,无,无,2020-04-19 10:35,iPhone客户端,1,1,1
IE0WElwp7,【湖北，低风险！】湖北省新冠肺炎疫情防控指挥部18日发布更新市县疫情风险等级评估，截至17日24时，全省76个市县均为低风险，无中、高风险市县。依据国务院应对新型冠状病毒感染肺炎疫情联防联控机制《关于科学防治精准施策分区分级做好新冠肺炎疫情防控工作的指导意见》中的风险划定标准，经湖北省疾控中心组织专家评估，截至4月17日24时，武汉市13个城区全部为低风险，湖北省76个市县均为低风险。据悉，与4月16日相比，武汉市硚口区从中风险变为低风险，武汉市城区由中风险变为低风险。 原图 ,,http://wx4.sinaimg.cn/large/005YGkF1gy1gdyuy0dswzj30hs0cmwnv.jpg,无,无,2020-04-19 10:16,360安全浏览器,4,0,1
IE0nYnMjb,【世卫组织：中国以外新冠确诊病例达2076027例】世界卫生组织18日公布的最新数据显示，中国以外新冠确诊病例达到2076027例。世卫组织每日疫情报告显示，截至欧洲中部时间18日10时（北京时间16时），中国以外新冠确诊病例较前一日增加85647例，达到2076027例；中国以外死亡病例较前一日增加6710例，达到141446例。全球范围内，新冠确诊病例较前一日增加85678例，达到2160207例；死亡病例较前一日增加6710例，达到146088例。 ,,无,无,无,2020-04-19 08:51,iPhone客户端,1,0,0
IDWcphCDa,【明令禁止！中小学教材不得夹带教辅网址二维码等信息】近日，教育部办公厅发布《关于印发2020年中小学教学用书目录的通知》，公布了2020年普通中小学、特殊教育学校和体育运动学校教学用书目录和用书要求。《通知》要求中小学教材不得夹带教辅网址二维码等信息。教育部明确，义务教育国家课程各学科使用《2020年义务教育国家课程教学用书目录》中的教材，道德与法治、语文、历史全部使用统编教材。中小学教材中不得夹带任何商业广告或教学辅助资料的链接网址、二维码等信息。 http://t.cn/A6w0Od3b 原图 ,,http://wx2.sinaimg.cn/large/005YGkF1ly1gdy7axfcp8j30kt0nbwqs.jpg,无,无,2020-04-18 22:11,iPhone客户端,3,1,0
IDVA0ct37,【国务院批准海南省三沙市设立市辖区，分别为西沙区、南沙区】民政部4月18日发布公告，国务院于近日批准，海南省三沙市设立西沙区、南沙区。三沙市西沙区管辖西沙群岛的岛礁及其海域，代管中沙群岛的岛礁及其海域，西沙区人民政府驻永兴岛。三沙市南沙区管辖南沙群岛的岛礁及其海域，南沙区人民政府驻永暑礁。 原图 ,,http://wx1.sinaimg.cn/large/005YGkF1ly1gdy7rgroymj30yb0gfjwh.jpg,无,无,2020-04-18 20:37,iPhone客户端,3,0,0
IDURzmW2G,【五一连休10天！结果……】五一假期尽在咫尺，你有什么计划？根据放假安排，5月1日（星期五）至5月5日（星期二）放假调休，今年五一假期可连休5天，这是大小长假政策实施多年来的首次。什么？你觉得五天假不够用？别担心，这个省提出了新型休假方式，一起来看看吧。四川鼓励带薪休假与“五一”、端午等小长假连休近日，四川省委、省政府公布《关于进一步做好经济工作努力实现全年经济社会发展目标的意见》，提出鼓励带薪休假与“五一”劳动节、端午节等小长假连休，打造新的黄金周。这样一来，5月初、6月底四川将各新增一个黄金周。“鼓励五一、端午节假日与带薪休假连休，形成黄金周，无疑有助于旅游市场恢复，特别是四川长线旅游的恢复和重振。”甘孜州海螺沟景区管理局局长王显锋认为。“游客不仅能有充分的时间行走川西大环线，带动沿途消费，还有助于错峰出行，避免假期出行扎堆。”《职工带薪年休假条例》规定，机关、团体、企业、事业单位、民办非企业单位、有雇工的个体工商户等单位的职工连续工作1年以上的，享受带薪年休假。职工累计工作已满1年不满10年的，年休假5天；已满10年不满20年的，年休假10天；已满20年的，年休假15天。理论上讲，采取带薪休假与小长假连休的新型休假方式，至少可使小长假延长5-15天。不是所有职工都可以享受带薪休假理想很丰满，现实很骨感。带薪年休假虽然是符合条件的职工，每年都可以享受的一种福利待遇，但并不是所有职工都可以享受当年的年休假。《职工带薪年休假条例》规定，职工有下列情形之一的，不享受当年的年休假：①职工依法享受寒暑假，其休假天数多于年休假天数的；②职工请事假累计20天以上且单位按照规定不扣工资的；③累计工作满1年不满10年的职工，请病假累计2个月以上的；④累计工作满10年不满20年的职工，请病假累计3个月以上的； ,,无,无,无,2020-04-18 18:47,iPhone客户端,1,0,0
IDUzvaqTh,【盐城这些学校、医院和公园，有了新进展！今年20件民生实事项目全部启动！】近日从市有关部门传出消息2020年市政府20件为民办实事项目已经全部启动一季度累计完成投资40.7亿元占年度投资计划19.8%从群众最期盼、最需要处发力，每年兴办民生实事，是我市坚持多年的好传统。今年20件为民办实事项目覆盖教育供给、医疗卫生、住房保障等10个方面，年度计划投资205.5亿元。自公布实施以来，各地各部门高度重视，坚持疫情防控与项目建设“两手抓、两手硬”，集中精力、抓早抓紧，各项工作进展顺利。一季度，改善农民群众住房条件、建设“口袋公园”等7个项目超过排定工作计划序时，阜宁县、滨海县、大丰区、盐都区、亭湖区、盐城经济技术开发区、盐南高新区项目推进速度整体较快，均完成年度投资20%以上。推进民生实事，扩大公共服务。建设幼儿园项目完成投资7423万元，22个子项中东台市康和花苑幼儿园、建湖县碧桂园幼儿园等5个子项正在施工建设，大丰区外国语学校幼儿园、开发区雨露花园幼儿园等6个子项目主体封顶或竣工。建设中小学项目完成投资6.2亿元，28个子项中射阳县新城小学、滨海县东元高级中学等10个子项目基础施工或主体施工，阜宁县城河路小学、阜宁县北京路小学等2个子项目主体竣工。提升市区卫生服务能力项目完成投资9050万元，市儿童医院、市中医院已施工建设，市一院、市三院等正在开展前期工作。推进民生实事，改善人居环境。改善农民群众住房条件项目完成投资25.1亿元，70个子项目开复工，完成7097户改善任务。整治老旧小区项目完成投资1205万元，正在改造整治4个老旧小区，其余70个正按计划进行规划设计，计划5月份全部开工。综合治理黑臭水体项目完成投资1.5亿元，已完成污水管道建设31公里、非开挖修复580处。建设“口袋公园”项目完成投资3510万元，30个子项目已完成3个，7个子项正在施工。推进民生实事，提升城市品质。增加健身设施项目完成投资1.5亿元，盐龙体育公园已铺装结束进行场馆建设。再现复建串场河风光带盐城古八景和建设阅读新空间等2个项目均已制定建设方案。建设运动球场项目完成投资3390万元，完成12个笼式多功能灯光球场及15片足球场地建设。建设市妇女儿童活动中心、建设市少年宫、提升市文化馆及少儿图书馆工程、建成市博物馆等4个项目按计划开展前期工作。推进民生实事，提高便民水平。便利市民交通出行项目完成投资1200万元，已新增4条公交线路、延时1条。建设农贸（农批）市场项目完成投资3.6亿元，射阳县海都路农贸市场已竣工，21个农贸（农批）市场正在施工。增加便民服务设施项目完成投资1023万元，新建改造城市公厕、农村公厕开工134座。http://t.cn/A6wpdAGG 原图 ,,http://wx1.sinaimg.cn/large/005YGkF1gy1gdy2r5agycj30m80fjaj7.jpg,无,无,2020-04-18 18:03,HUAWEI Mate 30 5G,3,2,0
IDUpVd9YS,【跨越80多年的守望相助！#南京捐赠抗疫物资驰援拉贝后人#】4月17日17时33分，一批抗“疫”物资从南京飞抵德国柏林，下一站：海德堡！捐赠物资清单上，受赠方一栏填写着“托马斯·拉贝”“海德堡大学医学院”等。中德两国国旗上方，南京大报恩寺琉璃塔和海德堡古桥巍然耸立，两只大手紧紧相握。http://t.cn/A6wNKc5z [组图共2张] 原图 ,,"http://ww1.sinaimg.cn/large/005YGkF1ly1gdy07jcezbj30rs0hbabw.jpg,http://ww1.sinaimg.cn/large/005YGkF1ly1gdy07jro07j30rs0kuafp.jpg",无,无,2020-04-18 17:39,iPhone客户端,6,0,0
IDU9oFFvo,【2020年全军士兵招生考试时间确定，原则上不早于6月1日】从军委训练管理部院校局获悉，为服从全国疫情防控大局，稳慎安全、有序顺利做好士兵招生工作，军队应对新型冠状病毒感染肺炎疫情工作领导小组下发通知，明确今年士兵招生文化科目统考定于7月7日至8日举行，军事共同科目考试原则上不早于6月1日。据军委训练管理部院校局有关负责人介绍，以上时间安排是根据疫情防控形势和军队招生工作实际，经过审慎研究和逐级报批确定的。通知要求，在军队现行疫情防控政策调整前，今年士兵招生文化统考的考点考场原则上不得设在非军队营区，考务组织要严格落实疫情防控有关规定。军事共同科目考试由各大单位统一安排，就近就便采取师（旅）级以上单位集中组织或机动巡考方式实施。湖北省、北京市驻军单位士兵招生考试，原则上与全军同步组织，严格执行当地疫情防控要求。 ,,无,无,无,2020-04-18 16:59,iPhone客户端,2,0,0
IDTXR50y4,谢谢你们为我们拼过命！30张照片记录医疗队援鄂82天  [组图共11张] 原图 ,,"http://ww3.sinaimg.cn/large/005YGkF1ly1gdy04gtmeej30p01vxaqm.jpg,http://ww1.sinaimg.cn/large/005YGkF1ly1gdy04hbzw6j30p01vxwrk.jpg,http://ww4.sinaimg.cn/large/005YGkF1ly1gdy04huh8yj30p01vxtlz.jpg,http://ww2.sinaimg.cn/large/005YGkF1ly1gdy04fueicj30p01vxtnn.jpg,http://ww1.sinaimg.cn/large/005YGkF1ly1gdy04ikkz9j30p01vxqin.jpg,http://ww3.sinaimg.cn/large/005YGkF1ly1gdy04j19f0j30p01vxgyb.jpg,http://ww4.sinaimg.cn/large/005YGkF1ly1gdy04jf4n4j30p01vx15w.jpg,http://ww4.sinaimg.cn/large/005YGkF1ly1gdy04gcllkj30p01vxwr9.jpg,http://ww3.sinaimg.cn/large/005YGkF1ly1gdy04k0n86j30p01vxk4d.jpg,http://ww2.sinaimg.cn/large/005YGkF1ly1gdy04khj80j30p01vxdti.jpg,http://ww4.sinaimg.cn/large/005YGkF1ly1gdy04kudh9j30p018fgvx.jpg",无,无,2020-04-18 16:30,iPhone客户端,4,4,2
