微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IxUP16weB,#早安·江苏#【10-12日全省以多云天气为主，11日早晨气温较低】今天沿江和苏南地区阴转多云，其它地区多云到晴，全省西北风4-5级阵风6级并逐渐减小到3-4级，今天最高温度：沿江和苏南地区13～14℃，其它地区12℃左右，明晨最低温度：沿江和苏南地区3～4℃，淮北地区0～1℃，其它地区2℃左右。 （图片：@孙公甫 ） [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/a5f5fd2agy1gcohm3ooq7j20j60srq5g.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcohm407imj20j60sr76g.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcohm49gctj20j60cswfl.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcohm4la92j20j60sqabm.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcohm4xohej20j60srgo7.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcohm59e69j20j60srjtf.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcohm5koxfj20j60srq4s.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcohm5vluuj20j60srwhp.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcohm6404tj20j60csdgk.jpg",无,无,2020-03-10 07:39,无,6,3,1
IxRdV4YM2,#夜思#【你是我的英雄】一场突如其来的新冠肺炎疫情，让我们看到了许多平凡而伟大的身影。生活中，他们是父亲、妻子、孩子、朋友……危难时，他们是天使、战士、志愿者、摆渡人……所谓英雄，不过是平凡人在危难前选择英勇。所谓担当，不过是普通人在困难中选择坚强。在这个没有硝烟的战场，每个人都在用自己的方式战“疫”。每一张平凡的面孔，都值得致敬与铭记。http://t.cn/A6zhMjeN ,,无,无,无,2020-03-09 22:30,微博视频号,9,6,0
IxQ5o6rrg,#生活提示#【个人出行怎么做好病毒防护？】新的一周开始了，如果乘坐公共交通工具、骑自行车或乘坐私家车出行上班、办事、购物等，有哪些注意事项？怎么做好个人防护？戳视频了解↓↓ 健康中国的微博视频  ,,无,无,无,2020-03-09 19:36,微博视频号,4,5,2
IxPRruuMK,#便民提示#【明起南京地铁限流新增天润城站】今天，南京地铁对部分车站采取进站限流措施，有的车站因此出现了排队现象。南京地铁运营有限责任公司总经理助理封世洋表示，从今早限流情况看，马群站问题不大，而柳州东路站出现较严重排队现象。明天起天润城站也将实施限流，以缓解柳州东站站外排队现象。http://t.cn/A6zhWlkY ,,无,无,无,2020-03-09 19:01,微博视频号,1,2,1
IxPDkvhqi,#身边感动#【江苏医疗队在病区开起爱心便利店：把物资分给病人】武汉市第一医院28病区有一个爱心便利店，放满免费的零食水果。原来，江苏医疗队住处有间爱心便利店，队员们很感动，也想给患者换换口味。病区便利店的物资来自各地捐赠，医护人员也会拿出自己的物资分享。他们表示，会一直开下去，直到疫情结束。http://t.cn/A6zha1xw ,,无,无,无,2020-03-09 18:27,微博视频号,12,0,1
IxPsr1RBu,【钟南山估计全球疫情至少延续到6月份】日前，钟南山院士在参加广东省疫情防控专家座谈会上表示，全球疫情的发展估计将至少延续至6月份，新冠病毒防控的重点将从输出转为输入。此外，广东国际交往较多，所以要加强边境检测的措施。  人民日报的微博视频  ,,无,无,无,2020-03-09 18:00,微博视频号,3,0,2
IxPjj9gVy,#便民提示#【@江苏人，复工急需口罩？上微信预约！每户5只！】随着复工人数的逐步增加，口罩成为日耗品，及时买到靠谱的口罩成为当下公众极为关注的热点话题。今起（3月9日），用户可通过微信支付页中“医疗健康”服务，进入“腾讯健康”小程序，在“疫情工具箱”中的“口罩攻略”获取全国口罩预约购买信息，目前已覆盖全国22省（直辖市）的119个城市，包括广东、上海、江苏、湖北、河南等。详细操作戳→http://t.cn/A6z7cuKU [组图共3张] 原图 ,,"http://ww2.sinaimg.cn/large/a5f5fd2agy1gcntcje0dqj208k08i74h.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcntcln3xfj20j608kjsl.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcntcocnqwj20j608875i.jpg",无,无,2020-03-09 17:37,360安全浏览器,5,12,2
IxP9ed4gg,【就剩2家了！武汉14家方舱医院已有12家休舱】9日上午，随着武汉青山方舱医院休舱，武汉14家方舱医院中已有12家休舱。据国家卫健委介绍，3月10日左右武汉方舱医院有望全部休舱。网友：早日关门大吉！（人民日报记者张意轩、郑薛飞腾）  [组图共4张] 原图 ,,"http://ww2.sinaimg.cn/large/a5f5fd2agy1gcnsk44subj20om0fl4qp.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gcnsk70t0aj20mw0fzhby.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcnsk91rglj20ou0i9b29.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcnskbivf2j20ov0g67wh.jpg",无,无,2020-03-09 17:13,360安全浏览器,9,2,1
IxOYtA7Cm,#教育资讯#【江苏省教育厅就江苏进一步深化高考综合改革工作答记者问】高考招生制度改革，承载着广大考生美好期盼，事关千家万户切身利益，政策性强、关注度高。根据党中央、国务院部署，目前全国已有三批14个省市开展高考综合改革。近日，江苏省教育厅相关负责人就江苏进一步深化高考综合改革工作回答了有关问题。http://t.cn/A6z7ZKwX 原图 ,,http://wx2.sinaimg.cn/large/a5f5fd2agy1gcnrsrqsi0j20dw0dwmyg.jpg,无,无,2020-03-09 16:46,360安全浏览器,4,1,3
IxOQz6dHW,#便民提示#【对接“苏康码”，方便“宁归来”】为使您畅行长三角、全省无障碍，近期我省全面上线应用“苏康码”。南京所有居民现可通过“苏康码”登记信息，经过数据建模和分析评估生成红、黄、绿三色健康码，对应高、中、低不同风险等级。这样既可以对不同人员落实分级分类管理，也能为居民自我预防和工作生活提供便利，真正做到科学防治、精准施策。“苏康码”可“一次申报、全省通用、动态管理、跨域互认”，今后，还将对长三角三省一市乃至其他省市务工人员返岗、企业复工复产、群众工作生活提供更多通行便利。2月中旬以来，已在我市“宁归来”平台登录报备的来宁返宁人员可不重复登录。我们将对接打通“宁归来”与“苏康码”平台数据，两码互通、功能相同，我市居民在“宁归来”平台生成的绿色健康码，可在全省范围内与“苏康码”绿色健康码享受同等服务。 [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/a5f5fd2agy1gcnsi8gqkuj20dw0dwdgu.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcnsic6doyj20j62b9qb1.jpg",无,无,2020-03-09 16:27,微博 weibo.com,7,4,7
IxOz4hsTM,#文体资讯#【江苏文化业态创新十条 | 大利好！纳入省高新技术企业培育库的文化科技企业可获得省高新技术企业培育资金奖励】日前，江苏省委宣传部、省科学技术厅等五部门联合下发《关于应对新冠肺炎疫情影响推动文化业态创新的政策措施》。其中提到，加大高新技术企业培育力度。大力推进符合条件的文化科技企业纳入省高新技术企业培育库，对当年度入库企业、首次获得高新技术企业认定的入库企业以及培育期内对经济社会发展有实际贡献企业给予省级培育资金奖励，推进入库培育的文化科技企业加快成长为高新技术企业。优先推荐省级文化科技企业申报全国文化企业 30 强和省民营文化企业30强。http://t.cn/A6zh8b5R ,,无,无,无,2020-03-09 15:43,360安全浏览器,1,0,1
IxOhzzn6T,#致敬疫情逆行者# 【疫情防控过程中，#全国53位社区工作者因公殉职#】民政部基层政权建设和社区治理司司长陈越良表示，截至3月8日，全国城乡社区工作者已有53位在疫情防控过程中因公殉职，其中共产党员占92.5%。人民日报的微博视频  ,,无,无,无,2020-03-09 15:00,微博视频号,2,2,1
IxNXjFV3i,【#护士收到张信哲为她录的视频#】武汉一线护士李含，曾许愿疫情结束后想得到一份偶像@張信哲JeffChang 的签名，央视新闻发布当天，张信哲就为她准备了一张签名CD。近日，李含收到了张信哲为她录制的加油小视频↓↓↓辛苦了，愿早日凯旋！转起！为疫情一线战士加油！ 央视新闻的微博视频  ,,无,无,无,2020-03-09 14:10,微博视频号,10,1,0
IxNgv3YdE,【全国#各级慈善组织红十字会接收捐款292.9亿元#，拨付捐赠资金约239.78亿元】民政部副部长詹成付介绍，截至3月8日24时，全国各级慈善组织、红十字会接收社会捐赠的资金总额为292.9亿元，捐赠的物资约5.22亿件。全国各级慈善组织、红十字会累计拨付捐赠资金约239.78亿元，拨付捐赠物资约4.66亿件。 http://t.cn/A6zPr7za ,,无,无,无,2020-03-09 12:25,微博视频号,2,3,1
IxMVtCfas,#江苏播报#【两手抓 两手硬】江苏一大批重点项目集中开工 3月8日上午，南京江北新区、栖霞区、浦口区、六合区先后举行重大项目集中开工仪式。【两手抓 两手硬】江苏一大批重点项目集中开工  原图 ,,http://wx2.sinaimg.cn/large/a5f5fd2agy1gcnir9zmbfj20hs0a0my0.jpg,无,无,2020-03-09 11:33,360安全浏览器,1,0,1
IxMpmiDdO,#致敬疫情逆行者#【江苏援黄石医疗队女队员背上“限定挎包” 网友：期待“包”治百病！】昨天是三八妇女节，黄石中心医院江苏医疗队的男队员们，主动承包了清洁任务，女队员们还收到了“限定包包”，为工作提供了便捷。据悉，七成江苏援黄石医疗队员是女性，工作虽劳累，但乐观的情绪一直在传递！节日快乐，盼凯旋！ http://t.cn/A67sqm3W ,,无,无,无,2020-03-09 10:14,微博视频号,21,3,5
IxM2vmstb,#江苏播报#【江苏省政协调研企业复工复产情况】省政协主席黄莉新近日走访部分委员企业，实地调研指导企业疫情防控和复工复产工作，听取委员意见建议。黄莉新强调，要紧紧围绕省委、省政府决策部署，坚持慎终如始，坚定必胜信心，加快复工复产，持之以恒、再接再厉抓好各项工作，最大限度降低疫情影响，为不断巩固好势头、奋力夺取双胜利贡献政协智慧和力量。 ,,无,无,无,2020-03-09 09:18,360安全浏览器,3,1,1
IxLiSk90Q,#早安·江苏# 【白天有降水】今天长江以北地区阴有小到中雨，其它地区阴有小雨，全省偏东风转偏北风，风力都是4-5级阵风6级，今天最高温度：全省大部分地区11～12℃，苏南地区14℃左右，明晨最低温度：淮北地区3～4℃，沿江和苏南地区8℃左右，其它地区6～7℃。 （图片：@光影剑客N ）  [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/a5f5fd2aly1gcnbl6ta85j20j60cs40i.jpg,http://ww4.sinaimg.cn/large/a5f5fd2aly1gcnbl745c5j20j60cfaca.jpg,http://ww2.sinaimg.cn/large/a5f5fd2aly1gcnbl7fitdj20j60rddhu.jpg,http://ww1.sinaimg.cn/large/a5f5fd2aly1gcnbl7o54uj20j60cjt9t.jpg,http://ww3.sinaimg.cn/large/a5f5fd2aly1gcnbl7xrlcj20j60ckaat.jpg,http://ww3.sinaimg.cn/large/a5f5fd2aly1gcnbl8795rj20j60cs413.jpg,http://ww3.sinaimg.cn/large/a5f5fd2aly1gcnbl8hs8bj20j60chjss.jpg,http://ww4.sinaimg.cn/large/a5f5fd2aly1gcnbl8pvtxj20j60bzabj.jpg,http://ww3.sinaimg.cn/large/a5f5fd2aly1gcnbl8wx38j20j60bv3zv.jpg",无,无,2020-03-09 07:25,HUAWEI Mate 20 Pro,3,1,1
IxHNpBEiW,#夜思#【致敬她力量】在这个特别的三八妇女节，有千千万万个她们撑起战疫半边天，还有无数人奋战在各条战线…我们一起致敬巾帼力量！人民日报的秒拍视频  ,,无,无,无,2020-03-08 22:30,微博视频号,5,4,2
IxGuefuQ5,#生活提示#【疫情防控期间  外出“吃饭”那些事儿】 ↓↓转发提醒！  原图 ,,http://wx3.sinaimg.cn/large/a5f5fd2agy1gcmof17sr7j20m82loh61.jpg,无,无,2020-03-08 19:10,微博 weibo.com,2,5,1
IxGdZvCI5,#江苏播报#【江苏14名援鄂白衣战士直接认定高级职称】江苏省人社厅3月8日发布消息，经江苏省高层次和急需紧缺人才高级职称考核认定委员会认定，14名表现突出被授予“全国卫生健康系统新冠肺炎疫情防控工作先进个人”的医护人员直接认定高级职称，其中10人认定为卫生系列正高级职称（主任医师5名、主任护师5名），4人认定为副主任护师职称。这是江苏在疫情防控的关键时刻，向一线医护人员送出的首批职称评聘倾斜激励政策“大礼包”。 原图 ,,http://wx4.sinaimg.cn/large/a5f5fd2agy1gcmocgkgv2j20i10q90tr.jpg,无,无,2020-03-08 18:30,微博 weibo.com,58,18,28
IxG7QhrY7,"#便民提示#【南京暂停清明现场祭扫】南京要求全市所有公墓、骨灰堂等殡葬服务机构，继续暂停市民群众现场祭扫活动；暂停组织公祭、江祭、骨灰撒散等群体性活动。3月20日起，市民可登录""我的南京""APP免费在线祭扫。  原图 ",,http://wx2.sinaimg.cn/large/a5f5fd2agy1gcmoghgjovj20dw0dw7aq.jpg,无,无,2020-03-08 18:14,无,10,4,9
IxFVJadej,#央视记者武汉vlog#【#新冠病房关闭需几步#？】武汉第三医院首义院区作为新冠肺炎定点医院，共设600张床位。近日，随着战疫工作推进，最后一批病人转运出院后，这里的定点病房就正式关闭了！关闭前，记者赶去记录了医护人员的一系列工作↓经消杀后，该院区将从门诊开始逐步开放，接诊普通病患。（央视新闻） http://t.cn/A67DXGWb ,,无,无,无,2020-03-08 17:45,微博视频号,2,1,1
IxFLAE3H3,【好消息！#南京最后一名确诊患者治愈#】今天，南京确诊的93例患者全部治愈。最后治愈的是64岁的黄女士，她2月2日入院，期间病情危重，进行积极对症治疗后好转，目前符合解除隔离标准，转普通病房继续恢复治疗。1月20日开始，南京共收治93例确诊病例，最大97岁，最小10月龄。 荔直播的秒拍视频  ,,无,无,无,2020-03-08 17:20,微博视频号,18,3,3
IxFv03VnU,【#国家卫健委回应陕西医院违规发放临时补贴#：进一步明确临时补贴范围】国家卫健委人事司副司长段勇表示，陕西安康中心医院违规发放临时补贴，引起高度关注和高度重视。为了避免类似事情再次发生，我们正会同人社部、财政部对相关政策进一步完善。一是进一步明确一线医务人员范围。临时工作补贴一线人员范围的确定，以是否直接接触疑似、确诊患者为依据。临时工作补贴的发放，以实际参加现场处置患者救助工作情况为依据。二是严格登记审核公示等相关程序，加大监督力度，对违规发放、虚报冒领的行为要依法依规严肃处理。 原图 ,,http://wx2.sinaimg.cn/large/a5f5fd2aly1gcmlywsy4qj20dw0dw0un.jpg,无,无,2020-03-08 16:39,无,1,3,0
IxFfXbFqw,#教育资讯#【开学前第一课——如何预防新冠肺炎（小学篇）】开学前，小朋友们该如何预防#新冠肺炎# ？疾控科普的微博视频  ,,无,无,无,2020-03-08 16:02,微博视频号,14,4,5
IxEQOtII8,【江苏援湖北医疗队男同胞这波祝福走心了：三八节夜班我们包了！】今天是国际“三八妇女节”，江苏援湖北医疗队的女战士们依旧坚守在岗位上，在这特殊的日子里，江苏援湖北医疗队的男同胞们送上了鲜花和走心的祝福：今天的所有夜班我们包了！祝每一个女战友永远美丽，永远年轻！http://t.cn/A67eFcHv  ,,无,无,无,2020-03-08 15:00,微博视频号,13,2,2
IxEthiPFy,【她们，是当之无愧的#江苏省三八红旗手# 】为了百姓的健康与安危，白衣天使们毫不犹豫冲向“疫”线，她们敬佑生命，救死扶伤，她们甘于奉献、大爱无疆。三八国际妇女节来临之际，江苏省妇联特授予王英等20名医务工作者“江苏省三八红旗手”荣誉称号，致敬！  原图 ,,http://wx3.sinaimg.cn/large/a5f5fd2agy1gcmd270xz8j20rw26rtgw.jpg,无,无,2020-03-08 14:02,无,11,1,2
IxDym0meh,【#应急部与住建部联合工作组抵达泉州坍塌事故现场#】#福建泉州宾馆倒塌# 由国务院安委办副主任付建华会同住建部副部长易军率领的应急部与住建部联合工作组，于3月8日凌晨2时到达福建省泉州市欣佳酒店“3·7”房屋坍塌事故现场，指导地方全力开展抢险救援工作。       工作组到达现场后，立即与福建省省长唐登杰、副省长张志南、李德金以及有关部门负责同志查看了救援情况和部分搜救作业点。召开现场会议，传达了中央领导同志重要指示精神和批示要求，听取了省、市两级政府及消防救援队伍前期事故救援情况汇报，分析研究抢险救援方案，要求进一步核清被困人员数量，充分听取建筑专家意见，借助搜救犬、生命探测仪等手段，科学合理细化现场救援方案，统筹做好抢险救援和疫情防控工作；不惜一切代价全力做好伤员救治；严肃事故调查处理，依法严格追责；认真吸取事故教训，举一反三，全面排查治理复产复工过程中的安全生产问题和事故隐患，防止类似事故再次发生。      目前，福建省消防救援总队已投入9个支队的轻重型搜救队、170辆消防车、853名指战员、9头搜救犬及生命探测仪等救援装备，将坍塌现场划分6个救援区域，正在9个作业点全力打通救援通道，同时5个小组持续不断开展生命迹象搜寻。福建省人民政府调度医疗抢救组共750多人、20辆120急救车，全力做好受伤人员的救治和康复工作。      福建省泉州市欣佳酒店“3·7”房屋坍塌事故现场共有71人被困（不含自救逃生的9人）。（人民日报） 原图 ,,http://wx1.sinaimg.cn/large/a5f5fd2agy1gcmddo3omhj20dw0dw7ba.jpg,无,无,2020-03-08 11:41,无,9,0,1
IxDtw16Q6,#江苏播报# 【江苏146位援鄂医务人员被记功、记大功】3月6日，江苏省人力资源社会保障厅给予王洵等26名江苏驰援湖北医务人员记大功奖励。同时有120名援鄂医务人员被该厅和江苏省卫健委给予记功奖励。  原图 ,,http://wx1.sinaimg.cn/large/a5f5fd2agy1gcmbssow46j20lx9y01ky.jpg,无,无,2020-03-08 11:30,微博 weibo.com,28,9,4
IxDbNq1s4,#致敬疫情逆行者#【这个三八节，感恩巾帼英雄！】第110个三八国际妇女节，在中国抗击新冠肺炎疫情取得阶段性成效之际到来了。截止3月6日，全国共有4万余名医护人员驰援湖北，他们中女性超过70%。其中，江苏共派出2802名医护人员，在全国各省市自治区中人数最多。危难面前，女性从未缺席。看见她们力量，致敬亲爱的她们。http://t.cn/A67gHOWR ,,无,无,无,2020-03-08 10:46,微博视频号,10,5,1
IxCXfwYUF,#江苏播报#【江苏援鄂工作取得阶段性成效】3月7日16时，湖北省政府新闻办公室召开第40场新型冠状病毒感染的肺炎疫情防控工作新闻发布会，介绍江苏省、天津市、海南省援鄂抗击疫情工作情况。江苏省副省长、省疫情防控工作领导小组副组长、省支援湖北疫情防控前方指挥部总指挥惠建林就江苏援鄂抗击疫情工作相关情况做相关介绍。http://t.cn/A67DtdPl 原图 ,,http://wx4.sinaimg.cn/large/a5f5fd2agy1gcmaa9dza2j20u00d514d.jpg,无,无,2020-03-08 10:10,无,7,1,2
IxC0i2XVu,#早安·江苏#【大雾警报】8日夜里-9日全省有一次降水过程，今晨我省淮北大部分地区有雾或浓雾。今天白天全省多云转阴，夜里苏南地区阴有小到中雨，其它地区阴有小雨，全省偏东风4-5级阵风6级，今天最高温度：全省16℃左右，明晨最低温度：淮北北部地区7℃左右，沿江和苏南地区11℃左右，其它地区9～10℃。（图片：@斗山星辰 ）  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/a5f5fd2aly1gcm6jcr57fj20j60bct9y.jpg,http://ww4.sinaimg.cn/large/a5f5fd2aly1gcm6jcyp83j20j60c5jsd.jpg,http://ww2.sinaimg.cn/large/a5f5fd2aly1gcm6jd5ph0j20j60az0ti.jpg,http://ww3.sinaimg.cn/large/a5f5fd2aly1gcm6jdgu7cj20j60csdh1.jpg,http://ww2.sinaimg.cn/large/a5f5fd2aly1gcm6je2328j20j60bj753.jpg,http://ww2.sinaimg.cn/large/a5f5fd2aly1gcm6jeekx6j20j60bpjs6.jpg,http://ww4.sinaimg.cn/large/a5f5fd2aly1gcm6jenidcj20j60b6gmk.jpg,http://ww4.sinaimg.cn/large/a5f5fd2aly1gcm6jeukvij20j60c1t9y.jpg,http://ww4.sinaimg.cn/large/a5f5fd2aly1gcm6jf30mjj20j60bfmy4.jpg",无,无,2020-03-08 07:45,无,3,3,2
IxymV7Hjd,#夜思#【数字为证！#战疫这一仗全中国都在拼#】6万多张床位、15000多位专家、日产50多万件防护服、42000多名医护人员驰援……这一仗，全国都在拼！  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/a5f5fd2agy1gclgu9ya1hj20c80lq76x.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gclgue4jyjj20c80lq3zq.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gclguucj2pj20a00hs0tf.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gclguizv3dj20c80lqq4t.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gclguvdnj8j20c80lq75v.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gclguuo4zxj20c80lqdh8.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gclguuxa40j20c80lq3zh.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gclguv37m2j20c80lqabs.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gclguv9961j20c80lqmzf.jpg",无,无,2020-03-07 22:30,微博 weibo.com,8,1,3
Ixx0Tiymx,【扬州#90后医师设计口罩固定神器# 援湖北医生：雪中送炭！】一线医护人员需长时间佩戴口罩，耳朵很受罪，扬州90后医生张文东设计了一款固定装置，并运用3D打印技术制作出来。这款固定装置将皮筋的着力点，从耳后改在头顶或者脑后。第一批固定装置已抵达武汉市第一医院，一线同事点赞“雪中送炭”！http://t.cn/A67rzqeq ,,无,无,无,2020-03-07 19:03,微博视频号,18,3,4
IxwNR6Ggo,#生活提示#【对疫情的警惕性不能降低！#防控关键期9个自我防护提醒#】全国复工复产的关键时候，防控依然不可放松！避免功亏一篑，请再忍一忍，勤洗手、戴口罩、不扎堆、不聚集，牢记#公共场合自我防护要点#↓↓转发提醒！  [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/a5f5fd2agy1gclgpdxnmhj20m80xc0wy.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gclgpd0sq8j20m80xcwim.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gcljkr2iftj20m80xc0x7.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcljksbv4sj20m80xcwik.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcljkta7yrj20m80xcae7.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcljku2o44j20m80xcae3.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gcljkmxib1j20m80xcjvq.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcljkuztu1j20m80xcwiu.jpg,http://ww2.sinaimg.cn/large/a5f5fd2agy1gcljkvsgwtj20m80xc0wy.jpg",无,无,2020-03-07 18:30,无,4,7,1
IxwDKDwib,【世卫组织：#新冠肺炎传染力强于流感#，#1名新冠肺炎患者约可传染2至2.5人#】世界卫生组织6日晚发布每日疫情报告，认为新冠病毒与流感病毒存在区别：①传播速度：新冠肺炎慢于流感；②传染力：新冠肺炎强于流感；③新冠肺炎严重和极严重感染比例高于流感…#新冠病毒与流感病毒的7个区别#↓转发周知！ （人民日报） 原图 ,,http://wx4.sinaimg.cn/large/a5f5fd2agy1gclgl8s5x6j20hr1j145g.jpg,无,无,2020-03-07 18:06,微博 weibo.com,1,0,0
Ixww2z9rd,#江苏播报#【 江苏95%以上的确诊病例已经出院】3月7日上午，江苏省卫生健康委新型冠状病毒肺炎救治专家组组长黄茂接受采访，回答了公众关心的6个问题。他表示，目前 95% 以上的确诊病例已经出院，余下的少数住院病人也在积极康复当中。全省救治的患者年纪最大的97岁，最小的患者只有10个月，如今都康复出院了，治愈率超过全国平均水平。http://t.cn/A67rtgid ,,无,无,无,2020-03-07 17:47,微博视频号,14,1,2
Ixwdb1maG,#民生直达# 【除急诊、发热门诊外，江苏二级以上医院将全面实行预约诊疗】3月12日开始，除急诊、发热门诊外，江苏二级以上医院全面实行预约诊疗、分时段就诊，取消现场挂号。对于门诊慢性病患者，视病情可将其处方用量延长至3个月；对于患者急需而暂未采购的药品，可通过临时采购、物流配送、送药上门等方式，解决患者用药需求。详戳→http://t.cn/A67r89tt 原图 ,,http://wx3.sinaimg.cn/large/a5f5fd2agy1gclgys1obkj20dw0dwdm6.jpg,无,无,2020-03-07 17:00,无,3,1,0
Ixw1YgVQX,#身边感动#【#央视记者被护士摁住冲眼睛#】昨天，总台央视记者在进入武汉的医院隔离区报道后，脱防护服时，护目镜不慎蹭到眼睛。护士们生怕他被感染，一出隔离区，马上摁着记者用生理盐水帮他冲洗眼睛↓↓网友：看着好心疼！记者也要保护好自己啊，谢谢贴心的护士小姐姐~ 央视新闻的微博视频  ,,无,无,无,2020-03-07 16:32,微博视频号,9,1,7
IxvzliOLa,#身边感动# 【和病毒近身搏斗！#揭秘P3实验室# 任务硬核：新型冠状病毒的分离】新冠疫情发生之后，江苏疾控的P3实验室就投入到新冠病毒的分离和研究中。实验室除气压低60pa不会外泄空气外，排风系统和废弃物都有一套严格的流程。检测人员必须穿戴实验室生物安全三级防护装备，经四道隔离门才能进入病毒实验室，一待就是四五个小时，每天平均工作12小时以上。http://t.cn/A671DtSh ,,无,无,无,2020-03-07 15:22,微博视频号,3,1,0
IxvfKtvC9,【#司法部回应外国人永久居留管理条例#：#条例将广泛听取认真吸收公众意见#】近日，司法部、国家移民管理局在京联合召开《中华人民共和国外国人永久居留管理条例》（征求意见稿）征求意见座谈会。部分企事业单位人员、社区干部、居民和专家学者应邀参加会议，对《条例》（征求意见稿）进行深入讨论，发表意见建议。    与会人员认为，通过赋予外国人永久居留资格吸引人才、专业人士和域外资本参与本国建设，促进经济社会发展，是许多国家在发展进程中的普遍做法。为了进一步规范和改进外国人永久居留审批管理工作，适应深化改革扩大开放、加快建设社会主义现代化国家的需要，促进中外交往，我国有必要在现行制度和实践的基础上制订外国人永久居留管理条例。    与会人员指出，《条例》征求意见以来，社会高度关注，有的担心有关资格、条件设计是否合理，会不会出现大量境外人员挤占国内就业岗位和社会公共福利资源问题，也有的反映一些规定过于原则、不够细化，顾虑实施后出现管理漏洞、难以监督问题，与会人员建议结合我国国情以及国际有益做法，进一步评估论证，完善优化相关制度设计，使申请永久居留的资格、条件和程序更周延、更严密。    司法部有关负责人表示，《条例》目前尚处于向社会征求意见阶段，我们将按照科学立法、民主立法、依法立法的要求，对公众所提的意见建议，认真深入予以研究。《条例》在充分吸纳公众意见、进一步修改完善之前不会仓促出台。    国家移民管理局有关负责人表示，高度重视公众对完善境内外国人管理工作的关切，在依法保护广大中外出入境人员合法权益的同时，将进一步强化对非法入境、非法滞留人员检查、遣返力度，依法严肃查处相关违法犯罪活动，维护正常的出入境秩序。（人民日报） 原图 ,,http://wx3.sinaimg.cn/large/a5f5fd2agy1gclcqjmwyxj20dw0dw7ba.jpg,无,无,2020-03-07 14:34,无,122,5,53
Ixv2Hq3eh,#民生直达#【江苏不动产登记窗口办理业务约12万件】自疫情发生以来，江苏各地通过多种预约方式，有序提供现场服务。积极推行“互联网+不动产登记”，为全省企业和群众提供“足不出户网上办”“零见面、全天候”的线上业务办理服务。一个月以来，全省不动产登记窗口累计接待群众14.5万人次，办理登记业务11.8万件。最大限度地减少窗口人员流动和聚集，确保不动产登记工作安全、有序进行。 [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/a5f5fd2agy1gclbt2148ij20go0l1n7i.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gclbt2puu2j20go08240x.jpg",无,无,2020-03-07 14:02,无,0,0,0
IxtLgciDh,#民生直达#【权威发布】“苏政50条”第六批政策服务指南，涉及文化旅游、市场监管、法律服务等46项服务事项。至此，6批152项服务事项和办理指南全部发布完毕，期望能助力企业复工复产、加快发展。  [组图共4张] 原图 ,,"http://ww1.sinaimg.cn/large/a5f5fd2agy1gcl64uxk3qj20ku9j8kjm.jpg,http://ww1.sinaimg.cn/large/a5f5fd2agy1gcl64mjt8oj20kua1lhdu.jpg,http://ww4.sinaimg.cn/large/a5f5fd2agy1gcl6540kj5j20ku99g4qq.jpg,http://ww3.sinaimg.cn/large/a5f5fd2agy1gcl65fcje4j20kua3nb2a.jpg",无,无,2020-03-07 10:46,无,1,2,0
