【湖北发布通告：#湖北为滞留在鄂外地人员提供救助#，#滞留在鄂外地人员可反映困难诉求#】据@湖北发布 ，为切实做好新冠肺炎疫情防控期间滞留在鄂外地人员服务保障工作，现就有关事项通告如下：一、对因离鄂通道管控滞留在湖北、生活存在困难的外地人员（以下简称滞留在鄂外地人员），由当地政府及有关方面提供救助服务。二、滞留在鄂外地人员可通过12345服务热线、湖北省政务服务网、鄂汇办APP等平台反映困难诉求，各服务平台及时转交相关方面办理。三、对在湖北就业就学的人员，由所在单位、学校提供必要生活保障。对自由职业人员或因出差、探亲、访友、休假等滞留人员，由现住地所在社区（村）及时了解困难问题，积极协调解决。对有就业愿望且通过健康检测、医学观察的人员，由人社部门组织用工需求对接，提供就业服务。对急需医疗救助的人员，由卫生健康部门协调医疗机构及时给予救治。对生活无着落、确有困难的人员，由各地设置集中安置点，提供食宿、医疗等基本生活保障。四、为加强联防联控、群防群控，希望滞留在鄂外地人员遵守现住地疫情防控要求，配合做好相关工作，合力打赢疫情防控阻击战。 
#教育资讯#【各地开学时间再延迟？教育部回应高校开学时间】受新冠肺炎影响，多地延迟开学时间。此前网上有流传称正式开学时间将要推迟至5月？对此教育部回应原则上#疫情得到有效控制前高校不开学#，大学生不返校。各地中小学开学时间如何安排？延期会耽误高考和毕业吗？快来看看你的开学时间↓↓http://t.cn/A6hkTvEj 
#江苏疫情通报#【2月24日江苏无新增新型冠状病毒肺炎确诊病例】2020年2月24日0-24时，江苏省无新增新型冠状病毒肺炎确诊病例。新增出院病例31例。1例重型病例转为普通型病例。截至2月24日24时，江苏省累计报告新型冠状病毒肺炎确诊病例631例。其中，南京市93例、无锡市55例、徐州市79例、常州市51例、苏州市87例、南通市40例、连云港市48例、淮安市66例、盐城市27例、扬州市23例、镇江市12例、泰州市37例、宿迁市13例。累计确诊病例中，在院病例173例。其中，轻型病例14例；普通型病例152例；重型病例4例（南京市1例、苏州市1例、淮安市2例）；危重型病例3例（南京市1例、无锡市1例、连云港市1例）。出院病例458例。其中，南京市57例、无锡市41例、徐州市67例、常州市41例、苏州市57例、南通市34例、连云港市25例、淮安市46例、盐城市24例、扬州市17例、镇江市10例、泰州市28例、宿迁市11例。目前，江苏省追踪到密切接触者12622人，已解除医学观察12011人，尚有611人正在接受医学观察。专家提醒：近日，各地逐步复工复产，在恢复正常生产生活秩序的同时，还要做好疫情防控工作，尽量减少到人群聚集的场所，减少不必要的外出。要做好科学、适度消毒，在没有出现过确诊病例及无症状感染者的普通公共场所，通常以通风、清洁为主，预防性消毒为辅。家居环境中，人员稳定，没有外来污染源，可以清洁为主。消毒时要注意做好个人防护，避免影响身体健康和造成环境污染。 原图 
#江苏播报#【江苏将疫情防控一级响应调整为二级响应】根据国家有关法律法规规定和当前新冠肺炎疫情防控形势，省人民政府研究决定，自2020年2月24日24时起，将疫情防控应急响应级别由突发公共卫生事件一级响应调整为二级响应。各地要继续按照分区分级防控工作要求，根据地区特点和疫情形势，制定有针对性的防控方案，科学防控、精准施策，统筹推进疫情防控和经济社会发展工作。 原图 
"""#夺取双胜利 我们在行动#【匡时济世 大医风范——江苏担当邱海波】武汉疫情仍处在紧要关头。国家卫健委专家组成员、东南大学附属中大医院副院长、著名重症医学专家邱海波已经在武汉37天了。对于一名ICU医生而言，挽救生命，就像是闯关，每一关都走得艰辛、惊险。这37天邱海波究竟在武汉经历了怎样的""""闯关""""历程？同事家人眼中的他又是怎样的人？一起来看邱海波的故事→ http://t.cn/A6hDRxun 原图 """
#江苏播报#【江苏9人被授予新冠肺炎疫情防控先进个人称号】江苏省人社厅、省卫健委2月23日出台表彰决定，授予王晓蕾、乔继红、朱立国、孙立群、杨毅、张永华、陈旭锋、莫敏、黄茂9人“江苏省卫生健康系统新冠肺炎疫情防控工作先进个人”称号，表彰他们弘扬医者仁心、忘我奉献的精神，激励全省卫生健康系统广大干部职工更加积极投身疫情防控斗争。此次受表彰人员中，驰援湖北抗击疫情的有7位，在省内各地现场指导危重症患者救治的有2位。获得表彰的同志享受市级表彰奖励获得者待遇。 
"""【江苏连续5天无新增病例 #零新增不等于零风险##没到摘口罩扎堆的时候#】严防疫情""""倒春寒""""！周末南京大多商场消毒、防控规范，顾客不多，也保持着距离；但户外休息区却有市民摘下口罩，聊天吃零食。老门东景区要扫码测体温才准进入，人流少，但有少数游客摘下口罩，拍照或吃小吃。疫情还没结束，大家千万别松懈！http://t.cn/A6hrk3HZ """
#江苏播报#【#夺取双胜利 我们在行动#】当前，新冠肺炎疫情防控工作到了关键阶段，全国各地在中央的统一部署安排下，科学防治、精准施策、分区分级做好防控，打出政策“组合拳”，在确保安全的前提下积极支持和推动各类企业复工复产，力争如期实现全年目标任务。@微博江苏 将与江苏13个设区市发布号同步推出“夺取双胜利 我们在行动”联动发布活动。请持续关注！@南京发布 @无锡发布 @徐州发布 @苏州发布 @微常州 @南通发布 @连云港发布 @淮安发布 @盐城发布 @扬州发布 @镇江发布 @泰州发布 @宿迁之声 原图 
#江苏播报##共同抗疫#【31名心理医生“出战”！第11批江苏援武汉医疗队出征！】2月23日，江苏省卫生健康委接到国家卫生健康委关于组派心理援助医疗队赴湖北应对新型冠状病毒肺炎疫情的通知。接通知后，江苏省卫生健康委紧急下发通知至南京市、无锡市、徐州市、常州市、苏州市、连云港市、淮安市、盐城市、扬州市、泰州市10个市卫生健康委，各地医务工作者当即踊跃报名！24日上午，医疗队在南京南站集结，31人出征武汉。这支队伍也是第11批江苏援武汉医疗队。随着队员一同出征的，还有来自10个市共计3000ml新冠肺炎治愈患者的血浆，用于黄石市新冠肺炎患者救治工作。 
#江苏播报##共同抗疫#【第二批江苏对口黄石支援队37人出征！】根据黄石市疫情防控和医疗救治的需要，江苏省卫生健康委经与黄石市疫情防控指挥部进一步对接和协商，2月23日下发通知至南通市卫生健康委，部署第二批江苏对口黄石支援队组建工作。24日凌晨4点，第二批江苏对口黄石支援队37名队员在南通市卫生健康委集结完毕，乘动车前往汉口。抵达汉口后，由黄石市派车接至黄石。跟随支援队一同抵达黄石的，还有南通市采集的550毫升新冠肺炎治愈患者的血浆。http://t.cn/A6hgd1bg 
#江苏疫情通报# 【2月23日江苏无新增新型冠状病毒肺炎确诊病例 】2020年2月23日0-24时，江苏省无新增新型冠状病毒肺炎确诊病例。新增出院病例16例（其中1例原为危重型病例）。新增重型病例2例（原为普通型病例）。   截至2月23日24时，江苏省累计报告新型冠状病毒肺炎确诊病例631例。其中，南京市93例、无锡市55例、徐州市79例、常州市51例、苏州市87例、南通市40例、连云港市48例、淮安市66例、盐城市27例、扬州市23例、镇江市12例、泰州市37例、宿迁市13例。累计确诊病例中，在院病例204例。其中，轻型病例15例；普通型病例181例；重型病例5例（南京市2例、苏州市1例、淮安市2例）；危重型病例3例（南京市1例、无锡市1例、连云港市1例）。出院病例427例。其中，南京市52例、无锡市41例、徐州市66例、常州市36例、苏州市50例、南通市33例、连云港市24例、淮安市39例、盐城市24例、扬州市17例、镇江市10例、泰州市26例、宿迁市9例。目前，江苏省追踪到密切接触者12620人，已解除医学观察11921人，尚有699人正在接受医学观察。专家提醒：近日，各地逐步复工复产，在恢复正常生产生活秩序的同时，还要做好疫情防控工作，尽量减少到人群聚集的场所，减少不必要的外出。要做好科学、适度消毒，在没有出现过确诊病例及无症状感染者的普通公共场所，通常以通风、清洁为主，预防性消毒为辅。家居环境中，人员稳定，没有外来污染源，可以清洁为主。消毒时要注意做好个人防护，避免影响身体健康和造成环境污染。（@健康江苏微博 ） 原图 
【中央：#进一步保护医务人员十方面措施#】2月22日，中央应对新型冠状病毒感染肺炎疫情工作领导小组印发《关于全面落实进一步保护关心爱护医务人员若干措施的通知》。《通知》就进一步保护关心爱护医务人员提出十方面措施。一要提高疫情防治人员薪酬待遇。各地要在落实现有政策基础上，将湖北省（含援湖北医疗队）#一线医务临时性工作补助标准提高1倍#、薪酬水平提高2倍，扩大卫生防疫津贴发放范围，确保覆盖全体一线医务人员。二要做好工伤认定和待遇保障。各地要做好因履行工作职责感染新冠肺炎医务人员的工伤认定，开辟绿色通道、简化理赔程序，保障医务人员及时享受工伤保险待遇。三要实施职称评聘倾斜措施。一线医务人员在职称评聘中优先申报、优先参评、优先聘任，晋升职称、晋升岗位等级不受本单位岗位结构比例限制。医务人员参加疫情防治经历可视同为一年基层工作经历。四要落实一线医务人员生活保障。为一线医务人员提供基础性疾病药物、卫生用品以及干净、营养、便捷的就餐服务，舒适的生活休息环境和与家人隔离的必要条件。采取专车接送解决定点医院一线医务人员通勤问题。五要加强医务人员个人防护。全力救治受感染的医务人员。医用防护品要重点向疫情防控一线投放使用，特别是要全力保障定点救治医院、发热门诊、集中隔离观察点等一线医务人员防护物资需求。六要确保轮换休整到位。对长时间高负荷工作人员安排强制休息。疫情结束后，及时组织一次免费健康体检和疗养休养，并适当增加休息和带薪休假时间。七要及时做好心理调适疏导。开展一线医务人员心理健康评估，强化心理援助措施，做到心理问题早发现、早干预、早疏导。八要切实落实有困难家庭的照顾帮扶。开通一线医务人员家属就医绿色通道，建立社区干部联系帮扶一线医务人员家庭制度，对于一线医务人员子女教育给予更多帮助关爱。九要创造更加安全的执业环境。完善问责机制，维护医疗秩序，保障医务人员合法权益。对于伤害医务人员的，坚决依法严肃查处。十要开展烈士褒扬和先进表彰。依法做好因疫情防控牺牲殉职人员的烈士评定和褒扬工作，全面做好抚恤优待。开展医务人员及时奖励和表彰，对于获得表彰以及被认定为烈士的医务人员的子女，在入学升学方面按规定享受相关待遇。 原图 
【#企事业单位应暂时停用指纹考勤机#】2月21日，国务院联防联控机制就指导落实新冠肺炎疫情防控各项工作要求，推动企事业单位稳步有序复工复产，印发《企事业单位复工复产疫情防控措施指南》。该指南明确，各单位要指派专人对进出单位和宿舍的所有通道严格管理。#各单位应暂时停用指纹考勤机#。条件允许情况下首选自然通风。电梯按钮、门把手等频繁接触部位应适当增加消毒次数。减少召开会议，提倡召开视频或电话会议。 原图 
【#江苏医生握手1小时安慰崩溃患者#：相信我，我不会让你死的】武汉新冠肺炎患者陈女士入院时症状重，2月15日，她因害怕情绪失控。江苏医生朱亚军紧握住她的手安慰一个多小时：“相信我，我不会让你死的”。2月18日，陈女士治愈出院，送给朱医生一段视频，里面是医护人员忙碌的身影和她的感激之情。http://t.cn/A6h1W3jb 
#共同战疫#【江苏支援黄石医疗队专家组组长黄英姿：不放弃任何一个病人】在先后送了多批自己心爱的部下前往武汉后，2月11日，主将也出马了。江苏省南京市中大医院副院长、著名重症医学专家黄英姿主任医师加入江苏支援黄石医疗队310人的队伍之中，并和鲁翔院长一起担任领军者。夜以继日参与重症危重症病人的一线救治和治疗方案的会商……黄英姿到了黄石，就忙得自己都记不清哪天是什么日子了。医者父母心，对于她来说，救治好每一位新冠肺炎患者，不负江苏和黄石两地人民的托付，就完成了自己的目标。http://t.cn/A6h172HJ 
【江苏首例新冠肺炎确诊患者：希望自己的重生给更多人带来希望】37岁的朱先生是苏州市首例，也是江苏省首例新冠肺炎确诊患者。1月23日他治愈出院。前几天，他成为苏州首例捐献血浆的志愿者。“如果说治愈者的血浆是抗体的‘种子’，我愿意把它们播种到其他患者体内！”希望自己重生的经历能给更多人带来勇气和希望！ http://t.cn/A6h3ReMZ 
#民生直达#【江苏医疗机构将全面恢复日常诊疗秩序】近日江苏省卫生健康委下发《关于做好新冠肺炎疫情期间医疗服务工作的通知》，要求全省医疗机构做好疫情防控的同时，除了口腔、耳鼻喉、部分眼科等面部诊疗项目外，即日起其它科室逐步恢复正常诊疗秩序，满足群众就医需求。同时，对高血压、糖尿病等病情稳定并需要长期服用固定药物的慢性病患者，根据病情需要取药量可放宽到3个月。手术患者要进行病毒核酸检测，检测费用由医保支付。 原图 
【@ 所有人，敲黑板，划重点！#零新增不等于零风险#！转发提醒：#还没到摘口罩扎推的时候#！】疫情防控还没到可以掉以轻心的时候！没到摘口罩扎堆吃喝的时候！切记坚持少出门，戴口罩、勤洗手，不聚餐、不聚集！不要让无数人的努力功亏一篑！转发提醒身边人，坚持就是胜利！  [组图共3张] 原图 
#共同战疫#【这封来自黄石隔离病房的感谢信，看得泪目…】“你们和我们的孩子差不多年纪，每天穿着防护服，不能喝水也不能上厕所……作为母亲，我们心疼。”这是湖北黄石有色医院某隔离病房的全体新冠肺炎患者，写给医院医护人员、江苏专家的一封感谢信，看得泪目↓↓…截至2月21日，支援黄石的江苏医疗队已累计参与抢救危重型病例164人次、重型病例473人次，累计巡查普通型病例2703人次、轻型病例728人次，参与护理4121人次。哪有什么超级英雄，不过是平凡的人做着伟大的事。向医务工作者们致敬！期待江苏医疗队员们早日归来！ 原图 
#共同战疫#【目的地武汉，江苏13名疾控队员再出征！】今天上午9时，江苏省13名疾控队员从南京南站出发赴武汉，支援开发区（汉南区）疾控中心新冠肺炎防治工作。受国家卫健委疾控局委派，江苏省疾控中心急抽13位来自全省各地的公共卫生专家建队——南京、无锡、苏州、南通、盐城、镇江、泰州市和省疾控中心精心选派流行病学专家4人、环境消毒专家4人、疫情报告与分析专家1人、实验室检验专家4人，共计13名队员。 于2月23日急赴武汉市经开汉南区支援。此前，我省疾控系统已派出3批队员前往湖北，包括8位流调专家、6位检验专家、1位消杀专家；按照省卫生健康委统一安排，派出2批队员前往湖北，包括4位消杀专家、2位流调专家。加上此次13名队员，我省已累计派出34名疾控队员驰援湖北。 原图 
#江苏疫情通报#【连续第四天无新增！2月22日江苏无新增新型冠状病毒肺炎确诊病例】2020年2月22日0-24时，江苏省无新增新型冠状病毒肺炎确诊病例。新增出院病例24例。截至2月22日24时，江苏省累计报告新型冠状病毒肺炎确诊病例631例。其中，南京市93例、无锡市55例、徐州市79例、常州市51例、苏州市87例、南通市40例、连云港市48例、淮安市66例、盐城市27例、扬州市23例、镇江市12例、泰州市37例、宿迁市13例。累计确诊病例中，在院病例220例。其中，轻型病例16例；普通型病例197例；重型病例3例（南京市1例、苏州市1例、淮安市1例）；危重型病例4例（南京市1例、无锡市1例、连云港市1例、盐城市1例）。出院病例411例。其中，南京市52例、无锡市39例、徐州市63例、常州市36例、苏州市49例、南通市32例、连云港市22例、淮安市38例、盐城市20例、扬州市17例、镇江市10例、泰州市25例、宿迁市8例。目前，江苏省追踪到密切接触者12612人，已解除医学观察11738人，尚有874人正在接受医学观察。专家提示，近期公众个人防护注意事项：保持手卫生，饭前便后、接触容易污染的物品后都要正确洗手。水果蔬菜食用前应清洗干净，蔬菜、肉类充分烹饪熟后再吃，水果最好削皮，处理生食和熟食的切菜板和刀具要分开并注意及时洗手。尽量少吃不吃凉拌菜等，不喝生水，不喝隔夜水，不喝久放的桶装水。       单位防护注意事项：积极开展爱国卫生运动。各单位要做好环境卫生，厕所和卫生间强化日常清扫和消毒。单位尽量减少集体性活动。食堂要加强餐具、用具消毒，加强室内通风换气，改善室内空气质量。菜品生熟分开，容器保持清洁干燥。职工就餐时提倡错峰就餐，尽量不堂食，排队及就餐时要保持一定的距离。 [组图共2张] 原图 
#教育资讯#【温度·疫情下的屏幕一代】这是一个特殊的假期，在疫情面前，以“00后”为主体的中国大学生，不约而同地选修了一门名为“责任”的课程，他们是屏幕面前成长起来的一代，在每一块发亮的屏幕后面，都有一个燃烧的小宇宙，努力释放光和热，给武汉、给中国、给你我以温度。  http://t.cn/A6huaiSb 
#共同战疫#【江苏发布防控新冠肺炎首批应用型技术成果！15项无偿提供！】无人机消毒喷洒，无人机防疫宣传喊话，全自动红外体温测量安检门，新冠肺炎轻症人群的运动康复辅助AI设备……2月20日，江苏省技术产权交易市场防控新冠肺炎应用型技术成果清单（第一批）发布啦！34个项目中有15项无偿提供！↓↓  [组图共2张] 原图 
#生活提示# 外卖有可能传播新冠病毒吗？戳↓↓  原图 
【人社部：#企业员工感染新冠肺炎不能认定工伤#】人社部21日表示，在新冠肺炎预防和救治工作中，医护及相关工作人员因履行工作职责，感染新冠肺炎或因新冠肺炎死亡的，应认定为工伤，依法享受工伤保险待遇。如果不是从事新冠肺炎预防和相关工作人员，感染新冠肺炎是不能认定为工伤的。  原图 
【吃的用的啥都有！江苏各界累计向黄石捐款近3000万 捐物近13万件】共饮一江水，苏黄一家亲。黄石的疫情时刻牵动着江苏人民的心。近日，来自江苏各地的爱心物资和善款源源不断地抵达黄石。其中既包括紧缺的医用防护品，也包括米面粮油、生鲜蔬菜等生活物资。截至20日24时，黄石市社会捐赠组累计接收江苏省内单位和个人捐款2674.8万元，累计接收来自南京、盐城、淮安、无锡、苏州等地方、单w位和个人各类捐赠物资12.88万件（箱、袋）。 [组图共6张] 原图 
#江苏播报#【最高300万元！江苏给重要疫情防控物资生产企业“发大红包”】记者从江苏省工信厅了解到，对国家和省确定的重要疫情防控物资生产企业，为加大疫情防控开展的相关技术改造、新产品攻关，由省级工业和信息产业转型升级专项资金，按设备投资额或研发投入总额的50%给予奖励补助，每家最高不超过300万元。（@扬子晚报） 原图 
【痛心！江苏蓝天救援队员运送抗疫物资途中车祸去世】2月21日凌晨4点30分左右，蓝天救援队机动队队长许鹏在从山东济宁市往武汉运送抗疫物资的途中发生车祸，经抢救无效不幸殉职，年仅39岁！记者了解到，许鹏此前在武汉做志愿者已经连续工作了16天，直到殉职前一直在工作。许鹏1981年出生，盐城市大丰区人。参加蓝天救援队已经有6年的时间，新冠肺炎疫情发生后，他们蓝天救援队就立即按照全国的部署，来到武汉做志愿者。许鹏在朋友圈发的最后一条的是“美丽的谎言：‘孩子要乖，爸爸去武汉打怪兽！’使命 责任 无惧 坚守”。据悉，许鹏还曾参加过缅甸、老挝、可可西里等救援任务。致敬英雄！蓝天的战士，一路走好！（扬子晚报、苏州发布） [组图共6张] 原图 
"""#发条微博赞江苏#【《新闻联播》聚焦江苏：政策“大礼包”稳生产】2月21日播出的《新闻联播》以《江苏：政策""""大礼包"""" 稳生产》为题，聚焦江苏在统筹抓好疫情防控的同时，推动本地的企业和重大项目开工复产，保证经济运行平稳有序。报道中说，对因疫情遭受重大损失或发生严重亏损的中小企业，江苏承诺，可申请办理房产税、城镇土地使用税困难减免；对承租国有经营性房产的中小企业和个体工商户，可以减免或减半征收1到3个月的房租。http://t.cn/A6hnsd3Z """
#发条微博赞江苏#【重大利好消息，江苏省中医院2个新冠肺炎中药制剂获批生产！】2月21日，江苏省药品监督管理局传来消息，江苏省中医院“羌藿祛湿清瘟合剂”和“芪 参固表颗粒”2个治疗新冠肺炎医疗机构制剂的申请取得备案号，这是江苏省首批备案的防治新冠肺炎的中药制剂，意味着，江苏省所有的新冠肺炎医疗救治定点医院的患者或易感人群，都可以针对性地辨证使用，这对我省新冠肺炎疫情防控工作来说，无疑是一个重大利好。 [组图共2张] 原图 
#江苏硬核复工#【江苏首架！飞越大半个中国，免费包机接员工复工】昨天，160名云南籍务工人员搭乘MU5749航班抵达盐城，这是疫情发生以来，#江苏首架企业复工包机#。经过仔细的证件核实、体温测量后，工人们还会进行核酸检测和集中观察，无异常即可上岗。网友：大江苏霸气！ http://t.cn/A6hRXeZf  
#江苏疫情通报#【连续三天零增长！2月21日江苏无新增新冠肺炎确诊病例】据江苏省卫健委2月21日权威发布：2020年2月21日0-24时，江苏省无新增新型冠状病毒肺炎确诊病例。新增出院病例35例。新增危重型病例1例（原为重型病例）。截至2月21日24时，江苏省累计报告新型冠状病毒肺炎确诊病例631例。其中，轻型病例49例，普通型病例572例，重型病例5例，危重型病例5例。出院病例387例。确诊病例中，南京市93例、无锡市55例、徐州市79例、常州市51例、苏州市87例、南通市40例、连云港市48例、淮安市66例、盐城市27例、扬州市23例、镇江市12例、泰州市37例、宿迁市13例。重型病例中，南京市1例、徐州市1例、苏州市1例、淮安市1例、镇江市1例。危重型病例中，南京市1例、无锡市1例、连云港市1例、淮安市1例、盐城市1例。出院病例中，南京市52例、无锡市37例、徐州市58例、常州市36例、苏州市42例、南通市28例、连云港市22例、淮安市35例、盐城市20例、扬州市15例、镇江市9例、泰州市25例、宿迁市8例。目前，江苏省追踪到密切接触者12592人，已解除医学观察11466人，尚有1126人正在接受医学观察。专家提示，近期公众个人防护注意事项：保持手卫生，饭前便后、接触容易污染的物品后都要正确洗手。水果蔬菜食用前应清洗干净，蔬菜、肉类充分烹饪熟后再吃，水果最好削皮，处理生食和熟食的切菜板和刀具要分开并注意及时洗手。尽量少吃不吃凉拌菜等，不喝生水，不喝隔夜水，不喝久放的桶装水。单位防护注意事项：积极开展爱国卫生运动。各单位要做好环境卫生，厕所和卫生间强化日常清扫和消毒。单位尽量减少集体性活动。食堂要加强餐具、用具消毒，加强室内通风换气，改善室内空气质量。菜品生熟分开，容器保持清洁干燥。职工就餐时提倡错峰就餐，尽量不堂食，排队及就餐时要保持一定的距离。 [组图共3张] 原图 
【#全国32572名医护人员支援武汉# 江苏已派出2723名】武汉市委常委、市政府常务副市长胡亚波：截至昨天，全国累计派出255支医疗队，共32572名医护人员支援武汉，有力解决了武汉市自身救治力量严重不足的问题，这份恩情武汉人民永远铭记于心。另据统计，截至2月21日，江苏共派出2723名医疗队员赴湖北抗击疫情，全国最多。http://t.cn/A6h8wkb1 
#南京10个月大确诊患者出院#【1天9人出院！截至目前#南京出院人数最多的一天#】2月20日，南京市公共卫生医疗中心共有9名新冠肺炎患者出院，也是目前南京出院人数最多的一天，其中还包括一名10个月大的小婴儿。截至当天，南京共有47名患者出院。疫散终有时，期待更多好消息！荔直播的秒拍视频  
#共同战疫#【江苏援黄石医疗队进驻后，这家医院共65名患者出院】好消息！黄石又有16名新冠肺炎患者今天出院。2月21日上午10点左右，黄石有色医院收治的新冠肺炎康复患者陆续从病房走出。至此，该院共有67名新冠肺炎患者康复出院。其中65人在江苏援黄石医疗队专家进驻后出院。 微博江苏的微博视频  
#教育资讯#【#江苏校园采取封闭式管理# 实行“五个一律”】江苏省教育厅发布通知，各地各学校要严防疫情向校园输入扩散，严格执行校园封闭式管理。做到“五个一律”：①未经学校批准学生一律不准返校；②校外无关人员一律不准进校门；③师生进入校门一律核验身份监测体温；④对发烧咳嗽者一律实行医学隔离观察；⑤不服从管理者一律严肃处理。 原图 
#身边感动#【痛心！#苏州35岁民警牺牲在战疫一线#，倒下前还在办案！】据@苏州发布 2020年2月20日15时30分，江苏省苏州市太仓市公安局浏河派出所民警位洪明在所内连续加班办理涉疫案件时，突然晕倒在地，后送医院全力抢救无效不幸牺牲，年仅35岁。据了解，这是疫情防控阻击战打响以来，江苏公安战线牺牲的第五位警务人员。没有从天而降的英雄，只有挺身而出的凡人！向他们致敬！ 原图 
#江苏播报##共同战疫#【江苏：举全省之力集优质资源 同舟共济并肩作战共同打赢湖北保卫战】2月20日，江苏省长吴政隆主持召开省疫情防控工作领导小组会议并与我省支援湖北疫情防控前方指挥部视频连线，进一步研究部署支援湖北抗击疫情工作，代表省委、省政府和省委书记娄勤俭向奋战在湖北火线的江苏优秀儿女表示崇高敬意和衷心感谢。 http://t.cn/A6hHEfr8 
#共同战疫#【第九批江苏援武汉医疗队今日出征！】今天一早，由江苏省中医院组建的第五批31人的国家中医医疗队（江苏）登上前往湖北武汉的高铁，与先前抵达的国家中医医疗队（江苏）会师，增援武汉市江夏方舱医院，这也是江苏第九批支援湖北医疗队。2月19日下午，国家中医药管理局新冠肺炎疫情防控领导小组医疗救治组下发通知，要求江苏与天津、河南、湖南、陕西等省（市）共同组派第五批国家中医医疗队，增援武汉市江夏方舱医院（B区），B区将新增400张床。接到通知后，江苏省卫生健康委紧急部署医疗队组建工作。江苏省中医院积极响应，第一时间从医院前期组建的预备队中挑选10名中医内科医生，1名感染管理人员，20名护士，组成拥有20名党员（预备党员1名），3名入党积极分子的医疗团队。当晚，拥有31名队员的第五批国家中医医疗队（江苏）组队完毕。此次选拔队员，江苏省中医院采用了“三好”“三高”“三强”的选拔标准，要求队员思想好、技术好、身体好，中医辨证论治水平高、综合医护能力高、中医精神风度高，中医功底强、救治能力强、护理技术强。在出征仪式上，第五批国家中医医疗队（江苏）队员、江苏省中医院中医肾病科副主任高坤表示：“疫情就是命令，防控就是责任。江苏武汉同饮一江水，我们将和武汉人民携手，一定能打赢这场阻击战。” [组图共3张] 原图 
#共同战疫#【国家卫健委专家邱海波接受记者专访：#恢复期血浆治疗并非人人适用#】“我们稍微抓紧点，最多只能一个钟头”——这是邱海波坐下来后对记者说的第一句话。邱海波，全国著名重症医学专家、东南大学附属中大医院副院长。1月20日他临危受命，奔赴湖北武汉，作为国家卫健委医疗救治专家组重要成员参与抗疫战斗，担负武汉新型冠状病毒肺炎重症患者的救治、指导等多项工作。如今，他在武汉已经整整待了一个月。新冠肺炎目前治疗情况如何？有新的治疗方法吗？如何评价故乡江苏的新冠肺炎疫情防控工作？记者就这些公众关心的问题，在武汉对邱海波进行了专访。http://t.cn/A6hHXQ8R 
